Date;"CO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)";"SO2 (ug/m3)"
"2020-01-02 12:00:00";543;38,8;111,6;14;2,8
"2020-01-02 13:00:00";519;37,3;96,5;19;3,1
"2020-01-02 14:00:00";490;41,4;101,3;20;2,7
"2020-01-02 15:00:00";495;44,9;116,2;32;2,8
"2020-01-02 16:00:00";475;37,2;80,0;32;2,1
"2020-01-02 17:00:00";510;40,5;97,4;29;2,5
"2020-01-02 18:00:00";458;40,4;87,0;25;2,6
"2020-01-02 19:00:00";420;35,9;62,1;26;2,4
"2020-01-02 20:00:00";419;33,9;53,0;22;2,2
"2020-01-02 21:00:00";353;22,2;28,9;20;2,2
"2020-01-02 22:00:00";410;21,5;27,4;16;2,0
"2020-01-02 23:00:00";414;26,5;33,6;16;2,5
"2020-01-03 00:00:00";359;16,4;19,9;22;2,0
"2020-01-03 01:00:00";328;12,8;16,2;15;2,2
"2020-01-03 02:00:00";323;9,6;12,5;14;2,0
"2020-01-03 03:00:00";313;9,7;12,5;17;1,7
"2020-01-03 04:00:00";316;10,8;14,4;14;1,7
"2020-01-03 05:00:00";328;18,9;25,4;15;2,2
"2020-01-03 06:00:00";357;25,5;34,5;15;1,6
"2020-01-03 07:00:00";422;33,7;53,8;13;2,3
"2020-01-03 08:00:00";449;39,4;68,1;15;2,2
"2020-01-03 09:00:00";436;34,3;59,1;15;1,8
"2020-01-03 10:00:00";514;41,3;83,5;18;2,4
"2020-01-03 11:00:00";487;35,9;53,7;17;2,3
"2020-01-03 12:00:00";551;45,0;101,8;21;2,5
"2020-01-03 13:00:00";553;43,5;87,3;30;2,1
"2020-01-03 14:00:00";479;38,6;67,5;27;2,6
"2020-01-03 15:00:00";466;42,0;68,5;22;2,4
"2020-01-03 16:00:00";602;47,8;106,9;32;2,4
"2020-01-03 17:00:00";628;51,9;127,2;32;2,8
"2020-01-03 18:00:00";612;50,3;117,2;33;2,3
"2020-01-03 19:00:00";533;45,4;100,4;29;2,5
"2020-01-03 20:00:00";446;41,1;71,5;26;2,3
"2020-01-03 21:00:00";419;37,8;62,3;25;2,3
"2020-01-03 22:00:00";388;29,8;43,0;25;2,3
"2020-01-03 23:00:00";451;27,6;38,5;34;1,9
"2020-01-04 00:00:00";415;19,6;26,4;28;1,8
"2020-01-04 01:00:00";402;15,6;19,8;24;2,1
"2020-01-04 02:00:00";345;13,6;17,7;29;2,0
"2020-01-04 03:00:00";352;13,1;17,4;34;2,5
"2020-01-04 04:00:00";331;12,3;17,5;22;2,6
"2020-01-04 05:00:00";344;18,4;24,3;15;2,0
"2020-01-04 06:00:00";396;24,7;39,4;18;1,8
"2020-01-04 07:00:00";425;27,4;50,7;19;2,3
"2020-01-04 08:00:00";437;28,6;54,7;16;2,7
"2020-01-04 09:00:00";467;28,0;61,8;21;2,8
"2020-01-04 10:00:00";544;30,1;74,9;19;2,7
"2020-01-04 11:00:00";594;31,7;94,2;23;3,1
"2020-01-04 12:00:00";631;33,5;104,9;22;2,9
"2020-01-04 13:00:00";614;32,5;97,4;20;2,9
"2020-01-04 14:00:00";601;27,7;87,0;21;2,4
"2020-01-04 15:00:00";633;32,5;106,4;29;2,4
"2020-01-04 16:00:00";652;27,5;78,2;29;2,5
"2020-01-04 17:00:00";615;26,6;70,8;25;2,3
"2020-01-04 18:00:00";607;26,1;69,8;22;2,2
"2020-01-04 19:00:00";633;23,7;64,1;31;2,6
"2020-01-04 20:00:00";607;23,2;65,2;33;2,1
"2020-01-04 21:00:00";641;29,2;104,3;37;2,4
"2020-01-04 22:00:00";616;25,5;85,3;39;2,4
"2020-01-04 23:00:00";663;28,7;105,3;49;2,6
"2020-01-05 00:00:00";584;29,1;80,3;47;2,2
"2020-01-05 01:00:00";609;40,5;122,6;42;2,3
"2020-01-05 02:00:00";631;35,0;98,4;38;2,4
"2020-01-05 03:00:00";638;30,8;69,1;40;1,9
"2020-01-05 04:00:00";363;18,3;23,7;33;1,6
"2020-01-05 05:00:00";352;17,4;22,2;23;1,9
"2020-01-05 06:00:00";372;16,4;20,9;23;1,6
"2020-01-05 07:00:00";367;17,0;22,1;23;2,1
"2020-01-05 08:00:00";401;20,4;27,0;22;2,1
"2020-01-05 09:00:00";389;21,0;27,1;16;1,9
"2020-01-05 10:00:00";377;22,0;28,4;14;2,2
"2020-01-05 11:00:00";372;22,4;27,6;8;2,0
"2020-01-05 12:00:00";314;21,0;25,5;14;1,9
"2020-01-05 13:00:00";240;15,3;19,2;9;2,0
"2020-01-05 14:00:00";174;13,4;17,3;9;2,1
"2020-01-05 15:00:00";157;12,7;16,3;4;1,6
"2020-01-05 16:00:00";180;14,6;18,1;14;2,1
"2020-01-05 17:00:00";199;16,4;20,0;4;1,6
"2020-01-05 18:00:00";205;18,3;21,9;13;1,7
"2020-01-05 19:00:00";263;27,2;31,9;9;1,8
"2020-01-05 20:00:00";232;20,4;24,3;7;1,4
"2020-01-05 21:00:00";211;14,1;17,3;9;1,7
"2020-01-05 22:00:00";220;12,9;15,8;5;1,8
"2020-01-05 23:00:00";232;12,0;15,0;4;1,8
"2020-01-06 00:00:00";227;9,9;12,6;4;1,9
"2020-01-06 01:00:00";232;8,3;10,8;10;2,1
"2020-01-06 02:00:00";246;9,1;11,6;10;2,3
"2020-01-06 03:00:00";271;11,6;14,2;11;2,1
"2020-01-06 04:00:00";298;16,5;19,5;11;1,9
"2020-01-06 05:00:00";310;17,0;20,4;15;2,2
"2020-01-06 06:00:00";357;28,0;35,5;16;2,6
"2020-01-06 07:00:00";433;37,9;60,6;14;2,3
"2020-01-06 08:00:00";604;48,6;125,7;19;3,4
"2020-01-06 09:00:00";536;46,4;107,3;19;3,5
"2020-01-06 10:00:00";419;39,3;61,8;13;2,8
"2020-01-06 11:00:00";365;;45,2;21;2,7
"2020-01-06 12:00:00";353;43,2;65,8;27;2,7
"2020-01-06 13:00:00";261;32,0;39,5;35;1,9
"2020-01-06 14:00:00";247;35,5;45,4;22;1,9
"2020-01-06 15:00:00";230;31,9;38,7;15;2,2
"2020-01-06 16:00:00";280;35,3;46,4;21;1,5
"2020-01-06 17:00:00";452;50,7;71,4;21;2,3
"2020-01-06 18:00:00";682;62,1;143,5;37;2,8
"2020-01-06 19:00:00";1207;69,4;210,1;57;3,1
"2020-01-06 20:00:00";1527;72,0;303,8;71;4,2
"2020-01-06 21:00:00";2042;63,7;263,1;97;4,0
"2020-01-06 22:00:00";1785;63,4;244,4;96;3,7
"2020-01-06 23:00:00";1644;59,9;203,9;88;3,6
"2020-01-07 00:00:00";1579;58,4;190,0;81;3,5
"2020-01-07 01:00:00";1114;53,8;91,2;56;2,6
"2020-01-07 02:00:00";1005;44,6;57,4;56;2,5
"2020-01-07 03:00:00";751;39,9;54,6;43;2,3
"2020-01-07 04:00:00";621;38,5;72,0;39;2,4
"2020-01-07 05:00:00";738;37,6;94,2;38;2,8
"2020-01-07 06:00:00";947;37,5;117,6;44;3,4
"2020-01-07 07:00:00";1205;43,0;181,8;48;3,3
"2020-01-07 08:00:00";1574;61,1;368,6;55;5,2
"2020-01-07 09:00:00";1149;52,7;225,4;56;3,8
"2020-01-07 10:00:00";898;51,0;162,8;43;3,8
"2020-01-07 11:00:00";825;56,4;156,1;35;2,9
"2020-01-07 12:00:00";576;55,2;123,5;51;3,3
"2020-01-07 13:00:00";459;60,5;130,9;61;3,0
"2020-01-07 14:00:00";387;60,1;121,6;46;2,4
"2020-01-07 15:00:00";421;62,0;127,6;38;2,3
"2020-01-07 16:00:00";610;69,9;196,7;44;2,9
"2020-01-07 17:00:00";1052;74,9;266,5;58;3,7
"2020-01-07 18:00:00";1012;68,6;197,4;56;2,8
"2020-01-07 19:00:00";1205;67,9;177,4;61;3,2
"2020-01-07 20:00:00";1309;65,3;144,8;55;3,5
"2020-01-07 21:00:00";1093;57,6;86,8;53;2,7
"2020-01-07 22:00:00";1143;56,1;91,0;71;2,7
"2020-01-07 23:00:00";1152;55,5;107,3;58;2,7
"2020-01-08 00:00:00";1499;55,4;107,4;65;3,2
"2020-01-08 01:00:00";1484;50,9;92,4;73;3,1
"2020-01-08 02:00:00";1178;44,3;63,1;59;2,7
"2020-01-08 03:00:00";1207;45,0;64,4;56;2,8
"2020-01-08 04:00:00";1115;37,5;48,8;50;2,6
"2020-01-08 05:00:00";1039;41,1;57,7;48;2,9
"2020-01-08 06:00:00";1013;42,8;58,5;46;3,0
"2020-01-08 07:00:00";1114;51,5;88,7;40;2,8
"2020-01-08 08:00:00";1469;63,7;189,1;46;4,3
"2020-01-08 09:00:00";1672;68,0;256,5;61;4,9
"2020-01-08 10:00:00";1169;57,6;142,6;77;4,1
"2020-01-08 11:00:00";1062;63,5;154,0;60;3,7
"2020-01-08 12:00:00";861;75,1;199,1;79;3,6
"2020-01-08 13:00:00";656;64,9;156,5;74;3,1
"2020-01-08 14:00:00";599;64,0;139,5;71;2,5
"2020-01-08 15:00:00";608;65,5;141,0;56;2,8
"2020-01-08 16:00:00";761;71,7;200,1;55;2,9
"2020-01-08 17:00:00";1340;78,4;312,3;72;4,3
"2020-01-08 18:00:00";1345;70,5;285,8;64;4,0
"2020-01-08 19:00:00";1347;60,6;214,0;63;3,8
"2020-01-08 20:00:00";921;48,1;133,3;41;3,0
"2020-01-08 21:00:00";861;33,6;86,5;53;2,6
"2020-01-08 22:00:00";761;26,2;55,8;47;2,1
"2020-01-08 23:00:00";595;21,3;36,7;27;2,2
"2020-01-09 00:00:00";550;20,5;28,6;19;2,3
"2020-01-09 01:00:00";557;20,8;26,6;21;2,0
"2020-01-09 02:00:00";567;15,0;19,3;28;2,3
"2020-01-09 03:00:00";563;16,1;21,3;28;2,3
"2020-01-09 04:00:00";582;23,0;31,1;32;1,8
"2020-01-09 05:00:00";588;21,6;30,1;31;2,5
"2020-01-09 06:00:00";614;24,3;42,8;31;2,1
"2020-01-09 07:00:00";709;31,0;85,2;31;2,9
"2020-01-09 08:00:00";860;39,2;148,3;38;3,7
"2020-01-09 09:00:00";836;42,7;135,6;33;3,3
"2020-01-09 10:00:00";772;41,3;99,2;38;3,6
"2020-01-09 11:00:00";765;42,6;111,1;36;3,0
"2020-01-09 12:00:00";752;42,8;104,2;37;3,3
"2020-01-09 13:00:00";720;43,0;103,2;37;2,7
"2020-01-09 14:00:00";736;44,6;104,0;37;2,7
"2020-01-09 15:00:00";731;46,6;111,9;41;2,7
"2020-01-09 16:00:00";776;49,6;124,3;47;2,8
"2020-01-09 17:00:00";1015;53,7;178,1;52;3,5
"2020-01-09 18:00:00";976;49,8;146,7;55;3,1
"2020-01-09 19:00:00";965;46,4;115,8;67;2,5
"2020-01-09 20:00:00";898;43,5;84,9;63;2,5
"2020-01-09 21:00:00";890;41,3;65,5;61;2,0
"2020-01-09 22:00:00";848;41,3;64,0;66;2,4
"2020-01-09 23:00:00";829;40,3;63,0;65;2,2
"2020-01-10 00:00:00";753;31,8;40,8;58;2,2
"2020-01-10 01:00:00";723;25,7;31,8;58;1,7
"2020-01-10 02:00:00";729;22,8;27,4;54;1,7
"2020-01-10 03:00:00";641;20,2;24,4;50;1,6
"2020-01-10 04:00:00";631;26,3;33,6;46;1,6
"2020-01-10 05:00:00";634;33,0;54,1;43;1,8
"2020-01-10 06:00:00";731;36,9;72,7;44;2,1
"2020-01-10 07:00:00";811;37,7;87,3;46;2,4
"2020-01-10 08:00:00";969;43,7;135,7;45;2,6
"2020-01-10 09:00:00";878;46,2;128,3;41;2,7
"2020-01-10 10:00:00";787;50,3;149,3;35;2,8
"2020-01-10 11:00:00";797;54,5;158,1;37;3,0
"2020-01-10 12:00:00";758;56,0;123,1;36;2,8
"2020-01-10 13:00:00";677;61,2;114,7;57;2,2
"2020-01-10 14:00:00";687;65,7;129,3;60;2,1
"2020-01-10 15:00:00";817;72,5;169,8;77;2,5
"2020-01-10 16:00:00";794;68,7;167,1;68;2,8
"2020-01-10 17:00:00";1088;68,1;185,8;60;2,8
"2020-01-10 18:00:00";1115;68,2;182,7;62;2,3
"2020-01-10 19:00:00";1370;68,3;217,3;75;3,2
"2020-01-10 20:00:00";1141;60,8;168,6;67;2,5
"2020-01-10 21:00:00";1540;64,7;255,3;59;3,2
"2020-01-10 22:00:00";1341;48,2;143,9;62;2,6
"2020-01-10 23:00:00";997;34,6;61,5;65;1,5
"2020-01-11 00:00:00";734;28,4;39,5;45;1,5
"2020-01-11 01:00:00";588;26,1;35,0;30;2,1
"2020-01-11 02:00:00";560;21,3;26,3;25;1,9
"2020-01-11 03:00:00";506;16,6;20,7;18;1,9
"2020-01-11 04:00:00";490;17,8;22,6;17;1,7
"2020-01-11 05:00:00";494;22,0;28,9;23;1,9
"2020-01-11 06:00:00";524;26,0;35,6;21;1,9
"2020-01-11 07:00:00";547;34,1;62,4;21;2,0
"2020-01-11 08:00:00";600;35,1;67,6;24;2,1
"2020-01-11 09:00:00";588;34,0;62,9;21;2,2
"2020-01-11 10:00:00";652;37,7;84,9;26;2,3
"2020-01-11 11:00:00";684;41,6;121,2;25;2,8
"2020-01-11 12:00:00";676;42,5;114,2;25;2,2
"2020-01-11 13:00:00";633;41,1;93,9;24;1,9
"2020-01-11 14:00:00";653;38,0;73,7;35;2,3
"2020-01-11 15:00:00";674;37,8;74,7;42;2,0
"2020-01-11 16:00:00";670;37,1;66,6;47;2,0
"2020-01-11 17:00:00";651;35,7;65,6;40;1,9
"2020-01-11 18:00:00";631;29,4;45,2;33;1,8
"2020-01-11 19:00:00";711;26,1;36,1;48;1,5
"2020-01-11 20:00:00";731;27,9;41,3;58;1,5
"2020-01-11 21:00:00";690;27,7;40,9;36;1,7
"2020-01-11 22:00:00";713;26,1;37,4;45;1,1
"2020-01-11 23:00:00";705;25,6;37,3;38;1,7
"2020-01-12 00:00:00";648;21,9;29,0;36;1,7
"2020-01-12 01:00:00";591;20,0;26,8;30;1,7
"2020-01-12 02:00:00";571;24,7;33,1;28;1,5
"2020-01-12 03:00:00";636;24,4;34,9;23;1,8
"2020-01-12 04:00:00";675;28,2;44,9;19;1,6
"2020-01-12 05:00:00";641;21,8;30,8;19;1,8
"2020-01-12 06:00:00";611;18,3;28,6;14;2,0
"2020-01-12 07:00:00";611;16,9;25,2;18;1,9
"2020-01-12 08:00:00";683;21,4;44,5;11;1,9
"2020-01-12 09:00:00";755;22,8;58,9;13;2,6
"2020-01-12 10:00:00";813;28,1;63,8;22;2,9
"2020-01-12 11:00:00";825;30,5;74,3;23;2,1
"2020-01-12 12:00:00";734;28,6;52,5;27;2,0
"2020-01-12 13:00:00";760;31,6;59,0;31;1,8
"2020-01-12 14:00:00";676;29,4;58,8;31;1,8
"2020-01-12 15:00:00";626;28,8;59,4;25;1,9
"2020-01-12 16:00:00";615;29,2;52,7;22;1,8
"2020-01-12 17:00:00";723;34,6;83,5;24;2,3
"2020-01-12 18:00:00";757;34,3;81,1;26;1,8
"2020-01-12 19:00:00";773;29,0;61,3;26;1,8
"2020-01-12 20:00:00";609;22,7;35,6;20;1,5
"2020-01-12 21:00:00";603;20,4;29,2;14;1,1
"2020-01-12 22:00:00";589;19,9;32,1;19;1,4
"2020-01-12 23:00:00";637;19,2;28,1;20;1,5
"2020-01-13 00:00:00";669;15,3;20,8;22;1,7
"2020-01-13 01:00:00";613;13,7;19,0;14;1,4
"2020-01-13 02:00:00";595;9,9;13,6;13;1,5
"2020-01-13 03:00:00";576;12,8;19,0;7;1,5
"2020-01-13 04:00:00";647;15,8;20,6;16;2,2
"2020-01-13 05:00:00";690;26,3;36,6;22;2,2
"2020-01-13 06:00:00";737;32,2;55,6;29;2,3
"2020-01-13 07:00:00";780;37,4;80,8;27;2,5
"2020-01-13 08:00:00";1073;55,5;227,2;31;3,2
"2020-01-13 09:00:00";914;48,3;155,7;32;3,1
"2020-01-13 10:00:00";838;50,2;165,8;30;3,0
"2020-01-13 11:00:00";763;49,8;133,8;27;2,7
"2020-01-13 12:00:00";785;51,2;131,4;30;2,6
"2020-01-13 13:00:00";715;52,1;115,5;34;2,8
"2020-01-13 14:00:00";748;53,6;131,3;33;2,8
"2020-01-13 15:00:00";795;55,3;155,9;34;2,5
"2020-01-13 16:00:00";872;53,7;154,6;39;2,6
"2020-01-13 17:00:00";806;50,4;125,3;26;2,9
"2020-01-13 18:00:00";818;47,5;116,3;31;2,2
"2020-01-13 19:00:00";726;42,3;78,9;35;2,3
"2020-01-13 20:00:00";808;41,9;79,9;35;1,9
"2020-01-13 21:00:00";780;32,7;43,8;38;1,8
"2020-01-13 22:00:00";760;29,1;38,7;38;2,1
"2020-01-13 23:00:00";710;29,1;39,4;47;1,8
"2020-01-14 00:00:00";625;20,7;26,7;33;2,0
"2020-01-14 01:00:00";548;12,7;16,0;23;2,6
"2020-01-14 02:00:00";528;10,7;14,0;22;3,9
"2020-01-14 03:00:00";552;12,0;15,1;15;3,7
"2020-01-14 04:00:00";553;13,9;17,7;22;4,0
"2020-01-14 05:00:00";520;18,5;24,4;20;5,6
"2020-01-14 06:00:00";543;28,1;44,4;19;7,0
"2020-01-14 07:00:00";608;37,6;71,7;21;6,3
"2020-01-14 08:00:00";748;47,1;126,3;24;7,7
"2020-01-14 09:00:00";723;48,6;133,4;22;6,3
"2020-01-14 10:00:00";711;43,2;100,2;24;6,4
"2020-01-14 11:00:00";764;41,4;99,9;32;5,2
"2020-01-14 12:00:00";819;45,7;138,6;38;4,8
"2020-01-14 13:00:00";827;45,0;132,1;47;4,5
"2020-01-14 14:00:00";745;43,3;99,1;43;4,1
"2020-01-14 15:00:00";764;46,6;118,3;45;3,8
"2020-01-14 16:00:00";775;45,4;127,1;49;3,7
"2020-01-14 17:00:00";792;44,1;118,3;48;3,1
"2020-01-14 18:00:00";822;46,8;139,2;38;3,5
"2020-01-14 19:00:00";749;44,2;97,5;38;3,2
"2020-01-14 20:00:00";695;38,0;70,9;54;3,0
"2020-01-14 21:00:00";719;37,9;75,6;53;3,0
"2020-01-14 22:00:00";669;36,0;64,1;53;3,3
"2020-01-14 23:00:00";623;34,6;50,4;44;3,1
"2020-01-15 00:00:00";553;28,5;37,1;43;3,1
"2020-01-15 01:00:00";487;20,8;26,3;35;3,3
"2020-01-15 02:00:00";463;15,3;19,3;22;3,9
"2020-01-15 03:00:00";476;20,6;25,9;23;3,9
"2020-01-15 04:00:00";456;21,5;30,0;22;5,0
"2020-01-15 05:00:00";465;35,3;53,7;24;6,2
"2020-01-15 06:00:00";500;37,7;69,5;26;6,1
"2020-01-15 07:00:00";628;41,0;106,8;22;6,3
"2020-01-15 08:00:00";987;51,5;210,8;34;5,7
"2020-01-15 09:00:00";841;41,8;130,9;29;5,0
"2020-01-15 10:00:00";679;37,6;101,5;30;4,3
"2020-01-15 11:00:00";633;33,3;66,8;27;3,4
"2020-01-15 12:00:00";687;38,2;79,6;39;3,4
"2020-01-15 13:00:00";616;37,6;68,0;41;3,0
"2020-01-15 14:00:00";499;33,2;47,7;31;3,0
"2020-01-15 15:00:00";543;36,1;58,0;30;2,0
"2020-01-15 16:00:00";685;41,1;81,8;31;2,2
"2020-01-15 17:00:00";728;38,3;70,2;36;2,6
"2020-01-15 18:00:00";863;38,9;82,3;33;2,3
"2020-01-15 19:00:00";968;36,9;76,4;47;2,4
"2020-01-15 20:00:00";889;34,3;65,9;46;2,4
"2020-01-15 21:00:00";908;33,4;77,9;38;1,9
"2020-01-15 22:00:00";873;30,8;63,9;39;2,1
"2020-01-15 23:00:00";833;28,8;54,4;38;2,2
"2020-01-16 00:00:00";769;25,2;38,1;37;2,1
"2020-01-16 01:00:00";752;23,1;31,5;29;2,2
"2020-01-16 02:00:00";771;22,4;31,7;32;2,6
"2020-01-16 03:00:00";778;22,4;31,3;29;2,2
"2020-01-16 04:00:00";806;22,9;37,3;29;2,0
"2020-01-16 05:00:00";842;26,4;61,9;32;2,7
"2020-01-16 06:00:00";955;30,0;124,0;31;3,2
"2020-01-16 07:00:00";1104;32,3;134,4;35;3,5
"2020-01-16 08:00:00";1269;35,5;203,6;33;3,9
"2020-01-16 09:00:00";1193;34,6;176,1;42;3,7
"2020-01-16 10:00:00";1020;32,9;129,0;33;3,1
"2020-01-16 11:00:00";1013;41,0;149,9;33;3,5
"2020-01-16 12:00:00";949;41,7;107,8;55;3,4
"2020-01-16 13:00:00";762;41,6;83,2;53;2,9
"2020-01-16 14:00:00";703;43,1;71,5;48;2,5
"2020-01-16 15:00:00";677;43,1;74,8;65;2,6
"2020-01-16 16:00:00";791;40,6;82,7;57;2,6
"2020-01-16 17:00:00";873;37,8;88,2;58;2,7
"2020-01-16 18:00:00";971;36,4;104,4;62;2,7
"2020-01-16 19:00:00";843;31,3;73,6;53;2,4
"2020-01-16 20:00:00";960;29,0;56,3;54;2,2
"2020-01-16 21:00:00";836;29,5;47,7;45;1,7
"2020-01-16 22:00:00";696;26,4;36,7;35;1,8
"2020-01-16 23:00:00";677;26,5;35,5;42;2,1
"2020-01-17 00:00:00";706;26,0;32,7;40;1,9
"2020-01-17 01:00:00";742;24,5;29,8;42;1,7
"2020-01-17 02:00:00";718;27,4;40,5;41;1,7
"2020-01-17 03:00:00";801;30,5;48,7;39;2,0
"2020-01-17 04:00:00";752;28,1;41,2;37;2,1
"2020-01-17 05:00:00";829;30,6;73,4;35;2,2
"2020-01-17 06:00:00";1041;32,6;117,7;45;2,8
"2020-01-17 07:00:00";1048;31,9;124,0;36;2,9
"2020-01-17 08:00:00";1014;34,2;136,7;40;2,8
"2020-01-17 09:00:00";916;32,0;114,0;33;2,8
"2020-01-17 10:00:00";878;33,0;113,2;29;2,7
"2020-01-17 11:00:00";880;34,4;125,0;37;2,8
"2020-01-17 12:00:00";852;36,2;114,5;40;2,7
"2020-01-17 13:00:00";832;37,2;105,4;46;2,8
"2020-01-17 14:00:00";867;43,0;122,5;50;2,3
"2020-01-17 15:00:00";826;40,6;91,9;56;2,4
"2020-01-17 16:00:00";967;44,9;125,3;63;2,8
"2020-01-17 17:00:00";815;40,7;84,5;45;2,1
"2020-01-17 18:00:00";818;40,0;70,7;44;2,2
"2020-01-17 19:00:00";806;37,0;56,2;48;2,1
"2020-01-17 20:00:00";792;35,6;56,0;42;2,2
"2020-01-17 21:00:00";1075;34,6;58,1;49;2,5
"2020-01-17 22:00:00";1051;31,4;45,7;55;1,7
"2020-01-17 23:00:00";969;29,3;38,4;61;1,7
"2020-01-18 00:00:00";1018;30,6;45,0;59;2,2
"2020-01-18 01:00:00";897;29,3;39,1;48;1,9
"2020-01-18 02:00:00";849;27,4;36,5;39;2,1
"2020-01-18 03:00:00";807;28,8;39,7;29;1,6
"2020-01-18 04:00:00";832;31,3;43,1;30;1,9
"2020-01-18 05:00:00";853;35,1;64,1;25;2,7
"2020-01-18 06:00:00";811;31,2;58,1;24;2,0
"2020-01-18 07:00:00";822;31,9;52,8;22;2,2
"2020-01-18 08:00:00";904;34,3;65,9;25;2,5
"2020-01-18 09:00:00";906;36,0;88,0;22;2,3
"2020-01-18 10:00:00";1154;44,1;142,3;31;2,9
"2020-01-18 11:00:00";1018;45,5;113,2;36;2,6
"2020-01-18 12:00:00";728;37,3;62,6;31;2,2
"2020-01-18 13:00:00";617;35,8;50,4;25;1,7
"2020-01-18 14:00:00";560;33,2;43,5;32;1,7
"2020-01-18 15:00:00";521;31,4;39,0;29;1,7
"2020-01-18 16:00:00";473;33,3;42,2;26;1,9
"2020-01-18 17:00:00";460;35,5;44,8;35;2,0
"2020-01-18 18:00:00";416;36,5;46,1;28;3,0
"2020-01-18 19:00:00";401;32,1;40,5;31;3,9
"2020-01-18 20:00:00";391;28,9;35,6;29;3,1
"2020-01-18 21:00:00";409;27,0;33,5;28;3,0
"2020-01-18 22:00:00";432;29,0;35,4;28;3,3
"2020-01-18 23:00:00";425;34,4;48,0;34;3,3
"2020-01-19 00:00:00";424;37,7;52,3;35;2,7
"2020-01-19 01:00:00";435;37,0;56,4;30;3,0
"2020-01-19 02:00:00";401;16,1;21,1;30;2,8
"2020-01-19 03:00:00";382;16,5;21,6;28;2,2
"2020-01-19 04:00:00";396;20,6;25,8;25;2,0
"2020-01-19 05:00:00";421;29,6;39,5;25;1,9
"2020-01-19 06:00:00";409;26,3;34,8;25;2,1
"2020-01-19 07:00:00";421;26,6;35,5;26;2,0
"2020-01-19 08:00:00";410;24,2;31,8;26;2,0
"2020-01-19 09:00:00";441;28,6;38,5;26;1,3
"2020-01-19 10:00:00";452;25,6;33,2;31;2,1
"2020-01-19 11:00:00";468;26,0;35,0;27;2,0
"2020-01-19 12:00:00";466;25,2;32,3;27;2,1
"2020-01-19 13:00:00";552;32,2;48,8;32;2,5
"2020-01-19 14:00:00";601;34,0;52,4;36;2,6
"2020-01-19 15:00:00";557;30,3;41,4;38;2,3
"2020-01-19 16:00:00";620;29,4;43,2;54;2,7
"2020-01-19 17:00:00";640;28,5;42,0;52;2,8
"2020-01-19 18:00:00";823;35,0;81,5;54;2,5
"2020-01-19 19:00:00";640;30,8;49,8;49;2,6
"2020-01-19 20:00:00";608;28,7;42,0;42;1,6
"2020-01-19 21:00:00";656;28,2;42,8;45;2,0
"2020-01-19 22:00:00";627;24,4;33,5;50;2,2
"2020-01-19 23:00:00";677;22,6;34,1;61;2,3
"2020-01-20 00:00:00";620;18,2;23,2;56;1,4
"2020-01-20 01:00:00";585;15,8;19,4;50;1,5
"2020-01-20 02:00:00";550;14,0;17,5;43;1,7
