Date;"CO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)";"SO2 (ug/m3)"
"2018-04-16 00:00:00";466;42,0;75,6;50;4,3
"2018-04-17 00:00:00";404;22,7;41,0;52;4,4
"2018-04-18 00:00:00";312;18,4;24,5;20;4,1
"2018-04-19 00:00:00";358;22,5;28,7;22;4,2
"2018-04-20 00:00:00";352;19,8;25,9;23;4,2
"2018-04-21 00:00:00";486;50,1;76,4;28;4,3
"2018-04-22 00:00:00";504;44,4;61,8;31;4,3
"2018-04-23 00:00:00";456;35,6;47,4;28;4,3
"2018-04-24 00:00:00";559;50,3;93,3;26;4,6
"2018-04-25 00:00:00";562;60,3;119,6;27;4,7
"2018-04-26 00:00:00";416;33,6;65,8;26;4,6
"2018-04-27 00:00:00";323;31,2;42,7;16;4,4
"2018-04-28 00:00:00";405;43,1;62,8;25;4,3
"2018-04-29 00:00:00";428;35,0;49,4;33;4,6
"2018-04-30 00:00:00";367;31,3;40,6;28;4,8
"2018-05-01 00:00:00";344;24,9;31,9;24;4,7
"2018-05-02 00:00:00";396;38,8;52,9;42;4,7
"2018-05-03 00:00:00";431;45,2;66,9;33;4,7
"2018-05-04 00:00:00";382;34,2;44,1;34;4,7
"2018-05-05 00:00:00";326;15,3;18,8;37;4,8
"2018-05-06 00:00:00";285;11,6;14,8;27;4,7
"2018-05-07 00:00:00";295;20,0;26,6;23;4,6
"2018-05-08 00:00:00";342;21,8;27,2;26;4,5
"2018-05-09 00:00:00";370;27,7;35,5;40;4,6
"2018-05-10 00:00:00";420;40,5;57,2;26;4,8
"2018-05-11 00:00:00";416;33,4;40,8;25;4,8
"2018-05-12 00:00:00";389;22,3;26,3;22;4,6
"2018-05-13 00:00:00";360;16,9;20,1;17;4,7
"2018-05-14 00:00:00";381;26,0;32,5;18;4,9
"2018-05-15 00:00:00";495;37,2;68,4;18;4,9
"2018-05-16 00:00:00";545;48,6;100,2;13;5,3
"2018-05-17 00:00:00";502;48,5;89,3;17;5,4
"2018-05-18 00:00:00";494;37,7;65,2;16;5,1
"2018-05-19 00:00:00";417;18,4;23,4;19;4,9
"2018-05-20 00:00:00";380;13,1;16,6;13;4,7
"2018-05-21 00:00:00";403;18,0;22,8;11;4,9
"2018-05-22 00:00:00";554;45,3;79,4;16;5,1
"2018-05-23 00:00:00";518;37,0;68,4;21;5,1
"2018-05-24 00:00:00";453;32,6;43,7;19;5,1
"2018-05-25 00:00:00";423;25,4;32,4;16;5,1
"2018-05-26 00:00:00";437;23,1;29,2;16;5,2
"2018-05-27 00:00:00";527;27,6;43,9;20;5,3
"2018-05-28 00:00:00";579;41,5;82,7;29;5,5
"2018-05-29 00:00:00";553;44,9;78,7;;5,5
"2018-05-30 00:00:00";536;45,9;75,9;30;5,5
"2018-05-31 00:00:00";513;42,4;63,8;33;5,7
"2018-06-01 00:00:00";596;47,5;72,8;38;5,8
"2018-06-02 00:00:00";512;39,0;50,8;23;5,5
"2018-06-03 00:00:00";417;16,6;21,7;18;5,4
"2018-06-04 00:00:00";522;35,1;62,0;28;5,6
"2018-06-05 00:00:00";499;40,7;67,9;28;6,3
"2018-06-06 00:00:00";421;26,6;39,1;19;5,5
"2018-06-07 00:00:00";402;27,4;35,6;19;5,6
"2018-06-08 00:00:00";482;36,2;61,8;24;5,9
"2018-06-09 00:00:00";392;20,4;25,6;18;5,5
"2018-06-10 00:00:00";425;27,2;33,5;20;5,5
"2018-06-11 00:00:00";489;40,4;62,2;28;5,8
"2018-06-12 00:00:00";494;;;32;5,9
"2018-06-13 00:00:00";442;;;17;5,8
"2018-06-14 00:00:00";366;;;11;5,8
"2018-06-15 00:00:00";339;22,1;26,1;12;5,7
"2018-06-16 00:00:00";368;19,6;22,7;16;5,7
"2018-06-17 00:00:00";353;13,0;14,8;12;5,4
"2018-06-18 00:00:00";399;28,4;36,0;14;5,5
"2018-06-19 00:00:00";403;28,2;35,0;20;5,6
"2018-06-20 00:00:00";395;25,5;28,8;25;5,5
"2018-06-21 00:00:00";449;49,7;72,1;28;5,6
"2018-06-22 00:00:00";358;21,2;27,2;14;5,8
"2018-06-23 00:00:00";344;14,2;17,8;9;5,7
"2018-06-24 00:00:00";388;26,7;36,8;11;5,7
"2018-06-25 00:00:00";464;42,0;72,3;14;
"2018-06-26 00:00:00";444;24,4;29,7;14;
"2018-06-27 00:00:00";467;18,1;23,1;13;
"2018-06-28 00:00:00";497;25,2;27,1;13;
"2018-06-29 00:00:00";491;22,5;23,9;16;
"2018-06-30 00:00:00";427;11,5;13,2;17;
"2018-07-01 00:00:00";428;15,8;17,5;;
"2018-07-02 00:00:00";506;54,1;68,1;18;
"2018-07-03 00:00:00";497;45,0;55,9;18;
"2018-07-04 00:00:00";558;70,4;84,2;27;
"2018-07-05 00:00:00";541;69,8;80,7;31;
"2018-07-06 00:00:00";491;53,4;60,5;28;
"2018-07-07 00:00:00";461;17,8;19,0;19;
"2018-07-08 00:00:00";437;14,5;15,8;19;
"2018-07-09 00:00:00";484;33,7;37,2;16;
"2018-07-10 00:00:00";471;33,0;37,3;14;
"2018-07-11 00:00:00";514;43,7;53,7;17;
"2018-07-12 00:00:00";455;38,8;44,6;16;
"2018-07-13 00:00:00";460;42,1;54,5;17;
"2018-07-14 00:00:00";455;25,7;29,4;15;
"2018-07-15 00:00:00";477;23,8;26,9;;
"2018-07-16 00:00:00";515;44,2;59,5;18;
"2018-07-17 00:00:00";436;34,3;39,1;15;
"2018-07-18 00:00:00";485;35,1;41,1;12;
"2018-07-19 00:00:00";402;18,5;22,0;13;
"2018-07-20 00:00:00";445;31,9;44,4;19;
"2018-07-21 00:00:00";407;35,0;41,9;22;3,2
"2018-07-22 00:00:00";412;30,3;38,8;16;3,2
"2018-07-23 00:00:00";389;35,0;47,7;19;3,3
"2018-07-24 00:00:00";308;19,0;22,9;;3,1
"2018-07-25 00:00:00";302;21,4;25,5;15;3,0
"2018-07-26 00:00:00";368;22,1;25,1;17;3,0
"2018-07-27 00:00:00";436;32,4;34,1;19;3,0
"2018-07-28 00:00:00";512;42,7;45,9;22;3,1
"2018-07-29 00:00:00";395;21,9;23,4;19;3,0
"2018-07-30 00:00:00";393;25,8;28,5;;3,0
"2018-07-31 00:00:00";430;27,9;33,1;26;3,0
"2018-08-01 00:00:00";446;35,1;43,0;23;3,1
"2018-08-02 00:00:00";492;31,4;45,5;23;3,1
"2018-08-03 00:00:00";433;30,3;37,2;21;3,0
"2018-08-04 00:00:00";414;28,4;32,9;25;2,8
"2018-08-05 00:00:00";396;29,1;35,1;24;2,7
"2018-08-06 00:00:00";444;28,9;35,0;17;2,9
"2018-08-07 00:00:00";532;27,4;30,8;20;3,1
"2018-08-08 00:00:00";561;42,0;52,1;22;3,0
"2018-08-09 00:00:00";669;45,6;63,9;32;3,3
"2018-08-10 00:00:00";597;42,4;59,2;28;3,0
"2018-08-11 00:00:00";606;28,5;34,1;24;3,4
"2018-08-12 00:00:00";579;22,9;25,6;16;3,1
"2018-08-13 00:00:00";595;48,2;67,3;28;3,2
"2018-08-14 00:00:00";579;44,6;62,0;30;3,1
"2018-08-15 00:00:00";660;30,9;36,9;17;3,4
"2018-08-16 00:00:00";669;29,0;35,5;20;3,3
"2018-08-17 00:00:00";657;36,3;49,0;19;3,1
"2018-08-18 00:00:00";567;29,6;37,7;20;2,9
"2018-08-19 00:00:00";521;17,3;20,1;18;2,8
"2018-08-20 00:00:00";568;27,1;35,3;22;2,8
"2018-08-21 00:00:00";;;;;
"2018-08-22 00:00:00";;;;;
"2018-08-23 00:00:00";;;;;
"2018-08-24 00:00:00";;37,0;52,8;31;3,3
"2018-08-25 00:00:00";;28,2;34,2;;4,0
"2018-08-26 00:00:00";;11,8;13,8;14;3,6
"2018-08-27 00:00:00";;21,4;25,5;9;4,4
"2018-08-28 00:00:00";;36,2;59,4;18;4,9
"2018-08-29 00:00:00";;29,6;35,0;20;4,9
"2018-08-30 00:00:00";;41,0;53,7;26;4,9
"2018-08-31 00:00:00";;47,3;65,2;30;4,8
"2018-09-01 00:00:00";;24,4;30,7;26;4,0
"2018-09-02 00:00:00";;20,5;27,5;27;3,8
"2018-09-03 00:00:00";;32,0;45,9;31;4,2
"2018-09-04 00:00:00";524;37,5;56,0;21;4,2
"2018-09-05 00:00:00";520;31,1;60,6;26;4,0
"2018-09-06 00:00:00";529;32,1;43,3;26;3,6
"2018-09-07 00:00:00";496;32,2;39,1;23;3,4
"2018-09-08 00:00:00";503;26,0;31,8;31;3,1
"2018-09-09 00:00:00";472;15,1;16,7;21;2,9
