Date;"CO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)";"SO2 (ug/m3)"
"Limit values";-;85;;50;125
"2017-01-01 00:00:00";1195;39,4;89,2;83;2,9
"2017-01-02 00:00:00";1089;42,3;107,3;86;4,7
"2017-01-03 00:00:00";928;41,0;112,0;90;5,7
"2017-01-04 00:00:00";627;41,4;105,0;30;5,9
"2017-01-05 00:00:00";547;31,2;90,2;18;3,1
"2017-01-06 00:00:00";465;11,7;19,4;59;5,5
"2017-01-07 00:00:00";607;11,7;16,6;43;8,1
"2017-01-08 00:00:00";480;12,8;16,0;35;6,2
"2017-01-09 00:00:00";660;26,1;46,1;45;6,4
"2017-01-10 00:00:00";1119;46,0;117,9;75;7,0
"2017-01-11 00:00:00";835;36,9;78,9;60;4,9
"2017-01-12 00:00:00";853;47,9;115,1;68;12,8
"2017-01-13 00:00:00";611;43,0;101,9;31;6,1
"2017-01-14 00:00:00";501;38,0;74,8;20;2,9
"2017-01-15 00:00:00";686;47,3;92,9;36;2,6
"2017-01-16 00:00:00";765;38,4;74,7;49;2,8
"2017-01-17 00:00:00";448;22,9;41,0;27;4,0
"2017-01-18 00:00:00";420;21,1;37,4;27;4,9
"2017-01-19 00:00:00";629;36,0;54,0;38;4,5
"2017-01-20 00:00:00";1174;68,4;107,0;84;4,8
"2017-01-21 00:00:00";1716;78,7;135,5;138;4,5
"2017-01-22 00:00:00";1540;53,2;84,0;141;3,6
"2017-01-23 00:00:00";1229;58,1;83,0;88;3,3
"2017-01-24 00:00:00";1293;59,9;102,8;95;4,4
"2017-01-25 00:00:00";1343;70,5;144,3;85;4,5
"2017-01-26 00:00:00";1073;44,5;83,0;77;3,1
"2017-01-27 00:00:00";746;42,3;82,2;48;2,4
"2017-01-28 00:00:00";867;31,5;47,7;62;2,3
"2017-01-29 00:00:00";1511;51,3;80,7;105;2,5
"2017-01-30 00:00:00";2250;96,9;188,5;170;7,0
"2017-01-31 00:00:00";1805;82,7;166,7;147;6,6
"2017-02-01 00:00:00";1110;62,0;154,9;60;5,9
"2017-02-02 00:00:00";619;58,3;141,7;31;9,3
"2017-02-03 00:00:00";640;67,4;186,0;28;7,3
"2017-02-04 00:00:00";488;43,7;93,5;23;5,0
"2017-02-05 00:00:00";652;46,5;107,0;25;3,6
"2017-02-06 00:00:00";628;23,7;50,1;23;2,3
"2017-02-07 00:00:00";485;19,7;35,0;22;2,9
"2017-02-08 00:00:00";455;24,9;40,7;27;5,5
"2017-02-09 00:00:00";577;30,7;51,0;38;4,7
"2017-02-10 00:00:00";973;64,4;171,0;46;3,4
"2017-02-11 00:00:00";659;36,6;62,9;42;2,3
"2017-02-12 00:00:00";548;25,6;36,7;23;1,9
"2017-02-13 00:00:00";580;34,9;54,8;30;2,0
"2017-02-14 00:00:00";526;40,3;76,9;49;2,6
"2017-02-15 00:00:00";601;41,1;70,6;75;2,8
"2017-02-16 00:00:00";612;37,6;64,8;70;2,3
"2017-02-17 00:00:00";724;36,6;72,0;63;2,4
"2017-02-18 00:00:00";798;35,0;56,9;73;3,6
"2017-02-19 00:00:00";650;21,0;31,3;54;2,9
"2017-02-20 00:00:00";603;47,2;110,9;30;3,1
"2017-02-21 00:00:00";624;52,2;128,6;37;4,1
"2017-02-22 00:00:00";531;54,6;152,1;20;4,0
"2017-02-23 00:00:00";413;41,9;95,8;20;3,5
"2017-02-24 00:00:00";314;35,3;73,6;18;3,4
"2017-02-25 00:00:00";356;26,4;48,8;15;3,7
"2017-02-26 00:00:00";598;42,9;74,3;31;4,2
"2017-02-27 00:00:00";741;57,9;129,7;56;6,4
"2017-02-28 00:00:00";546;51,9;146,0;58;6,8
"2017-03-01 00:00:00";333;35,6;109,7;29;3,3
"2017-03-02 00:00:00";417;49,6;115,4;15;3,4
"2017-03-03 00:00:00";535;44,5;109,5;32;2,7
"2017-03-04 00:00:00";362;30,8;53,8;27;3,8
"2017-03-05 00:00:00";309;30,2;55,0;28;3,8
"2017-03-06 00:00:00";428;45,2;97,8;21;2,4
"2017-03-07 00:00:00";327;30,7;62,9;19;2,1
"2017-03-08 00:00:00";315;17,5;31,7;24;2,9
"2017-03-09 00:00:00";433;36,7;78,3;26;2,9
"2017-03-10 00:00:00";420;24,7;54,1;23;2,6
"2017-03-11 00:00:00";300;11,2;16,2;25;2,9
"2017-03-12 00:00:00";267;9,9;15,0;13;2,7
"2017-03-13 00:00:00";309;18,0;29,9;23;2,7
"2017-03-14 00:00:00";348;22,1;35,7;29;2,7
"2017-03-15 00:00:00";470;33,3;46,8;37;4,3
"2017-03-16 00:00:00";392;39,6;91,4;26;3,5
"2017-03-17 00:00:00";396;41,9;79,9;26;3,2
"2017-03-18 00:00:00";322;28,1;53,2;14;2,3
"2017-03-19 00:00:00";234;14,2;24,9;7;2,0
"2017-03-20 00:00:00";379;41,5;88,4;19;2,3
"2017-03-21 00:00:00";483;49,2;119,1;33;3,3
"2017-03-22 00:00:00";447;49,8;113,4;38;3,3
"2017-03-23 00:00:00";601;50,0;129,9;35;3,2
"2017-03-24 00:00:00";469;48,1;111,3;45;3,7
"2017-03-25 00:00:00";355;28,3;56,5;18;2,1
"2017-03-26 00:00:00";296;11,5;26,2;17;1,5
"2017-03-27 00:00:00";365;33,4;61,0;18;3,9
"2017-03-28 00:00:00";545;79,4;167,2;36;3,4
"2017-03-29 00:00:00";427;56,4;114,2;30;2,3
"2017-03-30 00:00:00";273;22,1;28,7;21;1,7
"2017-03-31 00:00:00";539;56,7;115,8;38;2,0
"2017-04-01 00:00:00";655;55,9;96,9;47;2,3
"2017-04-02 00:00:00";672;59,4;114,6;50;3,1
"2017-04-03 00:00:00";504;53,0;110,8;50;2,9
"2017-04-04 00:00:00";332;35,6;47,9;36;2,2
"2017-04-05 00:00:00";373;41,3;79,8;25;2,0
"2017-04-06 00:00:00";323;30,6;61,8;15;1,7
"2017-04-07 00:00:00";288;21,4;30,5;9;1,6
"2017-04-08 00:00:00";282;19,4;27,0;11;1,6
"2017-04-09 00:00:00";297;18,7;25,7;15;1,9
"2017-04-10 00:00:00";599;79,9;162,1;41;2,4
"2017-04-11 00:00:00";366;50,8;100,7;25;2,3
"2017-04-12 00:00:00";361;54,0;92,3;19;2,1
"2017-04-13 00:00:00";373;53,6;104,9;18;2,1
"2017-04-14 00:00:00";316;34,7;56,3;12;1,6
"2017-04-15 00:00:00";398;48,6;77,3;20;1,8
"2017-04-16 00:00:00";277;17,3;25,6;11;1,6
"2017-04-17 00:00:00";425;23,1;40,1;16;1,6
"2017-04-18 00:00:00";437;57,6;110,1;18;1,9
"2017-04-19 00:00:00";373;32,9;60,7;11;1,4
"2017-04-20 00:00:00";263;;;9;1,4
"2017-04-21 00:00:00";296;;;19;2,2
"2017-04-22 00:00:00";339;37,5;74,9;21;2,2
"2017-04-23 00:00:00";237;24,6;49,7;10;1,7
"2017-04-24 00:00:00";349;44,3;93,2;18;2,1
"2017-04-25 00:00:00";303;49,5;81,4;22;3,6
"2017-04-26 00:00:00";332;56,3;106,5;24;4,2
"2017-04-27 00:00:00";378;55,8;110,1;34;4,3
"2017-04-28 00:00:00";327;47,7;101,9;36;3,4
"2017-04-29 00:00:00";288;24,4;51,6;11;2,0
"2017-04-30 00:00:00";232;21,4;41,6;12;1,9
"2017-05-01 00:00:00";286;27,5;53,2;20;2,2
"2017-05-02 00:00:00";360;46,3;108,6;38;2,7
"2017-05-03 00:00:00";304;43,9;82,4;38;2,7
"2017-05-04 00:00:00";368;41,1;94,8;24;2,8
"2017-05-05 00:00:00";256;28,7;46,9;15;2,6
"2017-05-06 00:00:00";252;31,3;53,6;16;3,4
"2017-05-07 00:00:00";183;15,6;24,5;14;3,9
"2017-05-08 00:00:00";205;20,1;32,5;16;4,2
"2017-05-09 00:00:00";175;15,0;29,3;16;4,3
"2017-05-10 00:00:00";237;26,3;45,3;17;5,0
"2017-05-11 00:00:00";352;57,9;102,5;23;6,4
"2017-05-12 00:00:00";303;45,4;86,4;23;6,0
"2017-05-13 00:00:00";280;24,6;42,0;17;5,3
"2017-05-14 00:00:00";239;14,9;23,8;11;4,8
"2017-05-15 00:00:00";241;25,7;37,7;16;4,4
"2017-05-16 00:00:00";222;21,1;30,3;20;4,5
"2017-05-17 00:00:00";236;25,5;34,8;17;4,1
"2017-05-18 00:00:00";382;43,9;92,9;60;4,3
"2017-05-19 00:00:00";517;58,9;143,1;42;4,3
"2017-05-20 00:00:00";316;31,3;54,7;27;4,1
"2017-05-21 00:00:00";208;10,2;14,9;28;3,5
"2017-05-22 00:00:00";193;17,2;25,0;24;3,3
"2017-05-23 00:00:00";251;33,7;49,3;20;3,3
"2017-05-24 00:00:00";290;39,6;74,4;22;3,4
"2017-05-25 00:00:00";192;18,1;29,7;12;3,2
"2017-05-26 00:00:00";193;20,5;30,3;15;3,1
"2017-05-27 00:00:00";161;13,3;20,7;13;3,0
"2017-05-28 00:00:00";237;25,2;41,9;13;3,0
"2017-05-29 00:00:00";349;55,5;104,6;27;3,4
"2017-05-30 00:00:00";348;57,3;99,3;31;3,4
"2017-05-31 00:00:00";308;41,3;67,8;32;3,4
"2017-06-01 00:00:00";231;27,1;33,8;19;3,3
"2017-06-02 00:00:00";271;36,7;52,7;20;3,4
"2017-06-03 00:00:00";270;33,3;43,6;21;3,0
"2017-06-04 00:00:00";236;28,3;36,4;25;3,4
"2017-06-27 00:00:00";;;;;
"2017-06-28 00:00:00";325;32,0;49,4;;2,9
"2017-06-29 00:00:00";315;38,0;63,0;;2,5
"2017-06-30 00:00:00";292;47,4;85,2;;2,5
"2017-07-01 00:00:00";311;27,8;57,6;12;3,9
"2017-07-02 00:00:00";241;19,6;35,6;11;4,0
"2017-07-03 00:00:00";191;13,9;25,1;12;4,1
"2017-07-04 00:00:00";250;24,4;42,5;16;4,2
"2017-07-05 00:00:00";337;47,0;78,3;22;4,2
"2017-07-06 00:00:00";247;21,7;33,4;15;3,6
"2017-07-07 00:00:00";284;28,2;46,9;16;3,2
"2017-07-08 00:00:00";313;21,7;36,1;19;2,9
"2017-07-09 00:00:00";292;15,0;22,6;12;2,4
"2017-07-10 00:00:00";289;22,3;36,5;17;2,3
"2017-07-11 00:00:00";374;31,3;44,7;20;2,3
"2017-07-12 00:00:00";387;42,4;70,8;14;2,3
"2017-07-13 00:00:00";262;19,8;30,9;12;2,0
"2017-07-14 00:00:00";234;24,4;40,9;16;2,0
"2017-07-15 00:00:00";158;18,6;31,2;15;1,8
"2017-07-16 00:00:00";122;11,6;19,4;10;1,6
"2017-07-17 00:00:00";208;26,9;42,1;18;1,6
"2017-07-18 00:00:00";268;36,8;61,2;21;1,8
"2017-07-19 00:00:00";279;35,1;53,6;21;1,8
