Date;"CO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"O3 (ug/m3)";"PM10 (ug/m3)";"PM2.5 (ug/m3)";"SO2 (ug/m3)"
"2016-03-18 00:00:00";419;16,9;22,9;53,0;29;;4,1
"2016-03-19 00:00:00";556;27,8;49,1;44,9;25;;4,0
"2016-03-20 00:00:00";966;23,4;78,3;38,0;42;;6,8
"2016-03-21 00:00:00";293;13,7;19,7;46,9;14;;3,5
"2016-03-22 00:00:00";299;16,0;19,4;47,1;13;;3,2
"2016-03-23 00:00:00";416;31,8;40,8;42,8;14;;2,9
"2016-03-24 00:00:00";302;10,8;13,3;64,7;17;;3,3
"2016-03-25 00:00:00";401;17,6;21,2;64,0;27;;5,9
"2016-03-26 00:00:00";510;16,5;20,6;37,7;29;;3,9
"2016-03-27 00:00:00";438;19,4;24,1;46,5;23;;3,5
"2016-03-28 00:00:00";690;26,1;50,3;38,1;39;;10,8
"2016-03-29 00:00:00";266;11,8;13,9;57,7;16;;5,0
"2016-03-30 00:00:00";313;13,1;16,6;49,2;13;;3,5
"2016-03-31 00:00:00";255;6,6;8,3;60,8;17;;3,9
"2016-04-01 00:00:00";229;7,1;9,0;65,3;30;;4,7
"2016-04-02 00:00:00";278;32,8;43,4;54,8;17;;3,5
"2016-04-03 00:00:00";434;27,4;34,6;57,8;33;;5,8
"2016-04-04 00:00:00";382;20,5;29,4;56,8;39;;9,5
"2016-04-05 00:00:00";248;9,0;10,7;61,7;41;;3,7
"2016-04-06 00:00:00";254;8,5;10,5;56,9;61;;3,4
"2016-04-07 00:00:00";289;23,6;33,9;59,7;42;;3,4
"2016-04-08 00:00:00";325;34,2;46,2;35,5;50;;3,7
"2016-04-09 00:00:00";281;12,9;16,3;32,4;26;;3,4
"2016-04-10 00:00:00";252;10,7;12,4;42,0;15;;2,6
"2016-04-11 00:00:00";273;15,9;19,0;42,5;20;;3,1
"2016-04-12 00:00:00";363;25,7;37,6;41,3;27;;3,2
"2016-04-13 00:00:00";287;24,1;35,1;51,9;30;;3,3
"2016-04-14 00:00:00";228;14,0;15,9;66,2;20;;3,6
"2016-04-15 00:00:00";236;14,2;16,5;67,1;14;;3,1
"2016-04-16 00:00:00";150;8,2;9,2;78,3;18;;5,1
"2016-04-17 00:00:00";144;6,9;7,8;70,3;23;;4,2
"2016-04-18 00:00:00";183;12,8;15,2;64,1;23;;3,1
"2016-04-19 00:00:00";181;14,9;17,1;76,1;18;;3,9
"2016-04-20 00:00:00";302;22,0;26,7;63,0;21;;4,2
"2016-04-21 00:00:00";335;19,5;37,0;58,8;24;;4,0
"2016-04-22 00:00:00";256;22,8;27,2;64,3;26;;4,8
"2016-04-23 00:00:00";291;24,8;29,2;75,3;30;;4,8
"2016-04-24 00:00:00";268;9,8;11,9;61,7;20;;3,2
"2016-04-25 00:00:00";263;11,7;13,5;68,0;11;;3,0
"2016-04-26 00:00:00";252;12,1;14,1;70,9;12;;3,7
"2016-04-27 00:00:00";273;11,4;13,0;71,3;16;;4,9
"2016-04-28 00:00:00";309;18,5;23,0;59,3;12;;3,2
"2016-04-29 00:00:00";457;;;47,5;17;;3,4
"2016-04-30 00:00:00";334;;;58,5;16;;3,2
"2016-05-01 00:00:00";281;;;60,5;13;;3,0
"2016-05-02 00:00:00";277;;;64,8;16;;3,0
"2016-05-03 00:00:00";246;22,0;25,8;70,6;17;;3,2
"2016-05-04 00:00:00";280;22,3;24,6;77,8;22;;4,7
"2016-05-05 00:00:00";291;15,9;18,8;88,1;20;;2,9
"2016-05-06 00:00:00";241;18,4;22,9;81,8;15;;1,9
"2016-05-07 00:00:00";224;18,9;22,7;85,0;15;;2,2
"2016-05-08 00:00:00";273;22,2;28,0;73,2;12;;1,4
"2016-05-09 00:00:00";303;21,7;28,0;67,8;15;;1,5
"2016-05-10 00:00:00";241;14,7;18,2;77,0;16;;1,9
"2016-05-11 00:00:00";314;22,2;28,9;63,9;21;;2,5
"2016-05-12 00:00:00";260;17,4;26,1;60,9;21;;1,6
"2016-05-13 00:00:00";185;5,2;7,7;71,8;10;;1,3
"2016-05-14 00:00:00";231;7,9;10,3;68,4;9;;1,4
"2016-05-15 00:00:00";255;10,5;13,1;61,3;13;;1,4
"2016-05-16 00:00:00";175;8,0;11,3;62,0;11;;1,6
"2016-05-17 00:00:00";205;8,7;12,3;62,8;11;;1,5
"2016-05-18 00:00:00";245;10,5;13,9;58,2;14;;1,6
"2016-05-19 00:00:00";245;16,3;20,6;63,5;15;;1,6
"2016-05-20 00:00:00";232;25,2;34,0;79,2;16;;1,8
"2016-05-21 00:00:00";233;21,9;25,3;93,7;21;;2,3
"2016-05-22 00:00:00";307;24,4;31,1;74,4;27;;2,0
"2016-05-23 00:00:00";219;17,6;20,4;74,8;22;;2,4
"2016-05-24 00:00:00";251;8,9;11,1;69,9;19;;2,4
"2016-05-25 00:00:00";242;13,8;16,9;65,1;18;;1,6
"2016-05-26 00:00:00";293;14,0;16,2;79,4;15;;1,7
"2016-05-27 00:00:00";263;19,8;22,6;77,9;18;;1,8
"2016-05-28 00:00:00";209;14,9;17,2;78,7;19;;1,7
"2016-05-29 00:00:00";241;9,6;10,9;82,2;16;;1,7
"2016-05-30 00:00:00";240;15,2;18,2;65,1;21;;1,8
"2016-05-31 00:00:00";190;7,7;9,2;68,9;14;;1,4
"2016-06-01 00:00:00";178;16,9;24,1;57,0;14;;1,6
"2016-06-02 00:00:00";218;15,8;19,3;44,2;10;;1,4
"2016-06-03 00:00:00";239;18,3;22,8;42,0;11;;1,4
"2016-06-04 00:00:00";237;17,6;22,0;46,2;13;;1,3
"2016-06-05 00:00:00";200;7,2;8,7;53,4;11;;1,3
"2016-06-06 00:00:00";158;13,1;15,4;72,6;15;;1,5
"2016-06-07 00:00:00";157;11,3;13,1;78,7;14;;1,7
"2016-06-08 00:00:00";181;9,9;11,3;83,1;15;;1,7
"2016-06-09 00:00:00";206;11,3;12,6;85,7;20;;2,5
"2016-06-10 00:00:00";210;14,9;17,4;70,2;15;;1,7
"2016-06-11 00:00:00";196;6,8;8,2;71,3;13;;1,4
"2016-06-12 00:00:00";204;8,5;10,3;59,3;10;;1,2
"2016-06-13 00:00:00";266;17,9;22,1;35,8;9;;1,2
"2016-06-14 00:00:00";241;9,9;12,0;53,7;11;;1,3
"2016-06-15 00:00:00";233;7,8;9,4;49,1;12;;1,3
"2016-06-16 00:00:00";240;5,4;6,9;56,2;14;;1,4
"2016-06-17 00:00:00";242;8,5;10,6;61,4;30;;2,1
"2016-06-18 00:00:00";184;6,3;7,5;69,8;14;;1,4
"2016-06-19 00:00:00";234;19,5;28,4;57,7;16;;1,4
"2016-06-20 00:00:00";278;14,0;16,5;43,9;18;;1,3
"2016-06-21 00:00:00";297;19,5;23,5;30,5;21;;1,3
"2016-06-22 00:00:00";317;19,7;28,8;57,1;27;;1,8
"2016-06-23 00:00:00";240;21,1;25,4;61,0;38;;2,2
"2016-06-24 00:00:00";326;20,3;25,4;52,2;40;;1,5
"2016-06-25 00:00:00";278;8,8;10,8;57,4;28;;1,4
"2016-06-26 00:00:00";252;4,6;5,7;68,1;29;;1,8
"2016-06-27 00:00:00";235;9,6;11,0;74,5;13;;1,1
"2016-06-28 00:00:00";196;7,9;9,3;72,3;12;;1,3
"2016-06-29 00:00:00";218;11,0;12,5;75,5;15;;1,5
"2016-06-30 00:00:00";358;18,2;24,6;75,2;24;;1,7
"2016-07-01 00:00:00";163;16,0;21,3;75,2;27;;1,9
"2016-07-02 00:00:00";187;8,8;10,3;76,6;23;;1,7
"2016-07-03 00:00:00";186;6,6;8,0;66,9;13;;1,5
"2016-07-04 00:00:00";146;11,2;12,8;68,5;14;;1,6
"2016-07-05 00:00:00";120;10,6;12,4;67,7;16;;1,4
"2016-07-06 00:00:00";122;5,7;6,7;71,7;17;;1,5
"2016-07-07 00:00:00";84;10,2;11,5;75,2;14;;1,2
"2016-07-08 00:00:00";106;12,3;14,4;75,4;17;;1,5
"2016-07-09 00:00:00";164;13,9;15,6;73,2;19;;1,4
"2016-07-10 00:00:00";155;6,1;7,1;76,8;13;;1,6
"2016-07-11 00:00:00";176;11,3;13,2;70,5;22;;1,5
"2016-07-12 00:00:00";217;10,2;12,2;70,7;21;;2,4
"2016-07-13 00:00:00";219;9,8;11,4;82,4;31;;3,6
"2016-07-14 00:00:00";149;6,6;8,0;70,7;10;;1,2
"2016-07-15 00:00:00";126;8,8;11,2;61,2;11;;1,2
"2016-07-16 00:00:00";130;10,9;13,5;44,2;10;;1,2
"2016-07-17 00:00:00";182;6,7;8,6;34,9;10;;1,1
"2016-07-18 00:00:00";148;10,6;12,3;56,7;10;;1,5
"2016-07-19 00:00:00";161;12,9;15,0;55,3;14;;1,7
"2016-07-20 00:00:00";;;;;;;
"2016-07-21 00:00:00";251;15,0;16,9;54,9;;;1,5
"2016-07-22 00:00:00";225;12,0;12,7;57,3;27;;1,6
"2016-07-23 00:00:00";239;14,5;15,8;60,3;23;;1,5
"2016-07-24 00:00:00";154;20,7;24,7;61,3;15;;1,4
"2016-07-25 00:00:00";;18,2;25,1;64,5;18;;
"2016-07-26 00:00:00";;15,9;18,9;47,7;23;;
"2016-07-27 00:00:00";;14,4;18,5;62,8;19;;1,1
"2016-07-28 00:00:00";;13,1;14,8;60,4;20;;1,0
"2016-07-29 00:00:00";247;8,1;9,3;61,0;17;;0,5
"2016-07-30 00:00:00";229;9,6;11,0;58,5;17;;0,5
"2016-07-31 00:00:00";203;7,9;8,7;68,3;16;;0,4
"2016-08-01 00:00:00";166;7,7;8,5;87,6;13;;0,6
"2016-08-02 00:00:00";197;16,5;18,9;58,5;16;;0,6
"2016-08-03 00:00:00";203;15,7;20,5;59,1;20;;0,7
"2016-08-04 00:00:00";339;12,4;14,1;52,7;17;;1,4
"2016-08-05 00:00:00";321;11,9;14,0;71,1;24;;3,0
"2016-08-06 00:00:00";308;13,7;17,2;57,0;19;;2,0
"2016-08-07 00:00:00";195;6,3;7,4;72,0;10;;2,2
"2016-08-08 00:00:00";258;17,3;21,2;64,3;15;;2,4
"2016-08-09 00:00:00";332;20,5;26,7;60,1;20;;2,1
"2016-08-10 00:00:00";363;15,8;18,4;67,6;23;;2,0
"2016-08-11 00:00:00";286;10,7;12,1;53,8;8;;1,9
"2016-08-12 00:00:00";271;17,1;24,9;53,2;14;;2,1
"2016-08-13 00:00:00";263;14,1;21,7;52,2;16;;2,0
"2016-08-14 00:00:00";236;4,7;5,9;56,2;13;;1,8
"2016-08-15 00:00:00";261;10,1;12,3;54,1;16;;1,7
"2016-08-16 00:00:00";219;15,6;19,4;57,8;11;;2,2
"2016-08-17 00:00:00";264;17,3;21,8;48,2;12;;1,7
"2016-08-18 00:00:00";281;24,0;34,2;48,0;15;;1,7
"2016-08-19 00:00:00";258;19,7;22,1;69,4;16;;1,7
"2016-08-20 00:00:00";319;20,8;24,8;62,6;22;;1,8
"2016-08-21 00:00:00";294;10,7;12,3;65,1;23;;2,1
"2016-08-22 00:00:00";259;15,2;17,6;55,4;9;;1,7
"2016-08-23 00:00:00";249;9,8;11,6;65,0;13;;2,0
"2016-08-24 00:00:00";262;10,3;12,2;74,4;13;;2,5
"2016-08-25 00:00:00";291;23,1;28,7;57,9;14;;2,1
"2016-08-26 00:00:00";328;29,8;36,7;56,1;18;;1,8
"2016-08-27 00:00:00";350;22,6;27,9;61,3;20;;1,7
"2016-08-28 00:00:00";424;20,7;29,8;55,5;23;;2,0
"2016-08-29 00:00:00";428;25,7;38,1;52,4;29;;2,8
"2016-08-30 00:00:00";300;14,2;16,2;78,2;18;;2,5
"2016-08-31 00:00:00";256;12,6;14,6;74,8;15;;2,5
"2016-09-01 00:00:00";467;26,4;41,1;53,4;25;;2,2
"2016-09-02 00:00:00";334;25,8;34,7;70,8;30;;3,1
"2016-09-03 00:00:00";386;24,9;29,5;78,7;28;;2,4
"2016-09-04 00:00:00";333;9,7;11,3;75,7;28;;1,8
"2016-09-05 00:00:00";312;11,4;13,3;50,9;17;;2,0
"2016-09-06 00:00:00";310;15,8;19,8;39,9;15;;1,4
"2016-09-07 00:00:00";380;51,3;78,2;34,8;27;;1,8
"2016-09-08 00:00:00";315;41,9;54,9;55,7;29;;1,7
"2016-09-09 00:00:00";279;46,7;58,1;58,3;28;;1,8
"2016-09-10 00:00:00";323;36,3;46,3;61,8;35;;2,1
"2016-09-11 00:00:00";254;34,0;46,2;54,4;29;;1,9
"2016-09-12 00:00:00";278;23,4;43,6;48,9;34;;2,4
"2016-09-13 00:00:00";221;19,9;30,2;39,2;23;;1,6
"2016-09-14 00:00:00";300;29,5;45,5;46,5;25;;1,4
"2016-09-15 00:00:00";215;31,4;36,5;59,9;28;;1,0
"2016-09-16 00:00:00";224;19,8;21,8;59,2;42;;5,5
"2016-09-17 00:00:00";234;18,2;19,8;51,6;39;;6,6
"2016-09-18 00:00:00";192;15,3;18,6;44,2;13;;1,2
"2016-09-19 00:00:00";208;20,3;29,1;17,6;16;;0,4
"2016-09-20 00:00:00";172;12,5;14,1;48,3;21;;1,2
"2016-09-21 00:00:00";200;18,6;22,1;44,3;14;;1,2
"2016-09-22 00:00:00";345;21,4;48,6;28,4;18;;1,3
"2016-09-23 00:00:00";514;23,8;76,6;30,0;28;;2,0
"2016-09-24 00:00:00";349;25,1;42,6;36,2;23;;1,6
"2016-09-25 00:00:00";290;20,9;24,0;49,1;14;;1,3
"2016-09-26 00:00:00";325;47,8;79,7;34,7;16;;1,2
"2016-09-27 00:00:00";590;36,7;117,4;29,2;35;;1,8
"2016-09-28 00:00:00";294;13,0;26,7;51,6;23;;2,0
"2016-09-29 00:00:00";293;12,8;14,4;59,8;25;;1,6
"2016-09-30 00:00:00";400;29,5;39,6;57,8;38;;3,7
"2016-10-01 00:00:00";244;18,4;21,8;58,2;30;;2,7
"2016-10-02 00:00:00";295;17,0;18,8;74,2;41;;10,2
"2016-10-03 00:00:00";220;10,6;12,5;47,2;13;;1,0
"2016-10-04 00:00:00";222;8,5;10,7;38,0;5;;0,5
"2016-10-05 00:00:00";157;8,5;11,5;41,2;8;;0,6
"2016-10-06 00:00:00";223;6,5;9,4;32,9;7;;0,5
"2016-10-07 00:00:00";352;18,6;31,1;13,9;13;;0,9
"2016-10-08 00:00:00";354;16,6;25,2;30,3;20;;1,6
"2016-10-09 00:00:00";788;16,8;46,7;29,3;37;;1,8
"2016-10-10 00:00:00";465;34,1;68,8;26,0;25;;1,7
"2016-10-11 00:00:00";394;22,9;33,3;17,3;21;;1,0
"2016-10-12 00:00:00";383;21,2;33,1;20,8;12;;0,8
"2016-10-13 00:00:00";313;18,3;25,2;24,0;10;;1,5
"2016-10-14 00:00:00";378;21,6;37,1;27,2;16;;1,3
"2016-10-15 00:00:00";576;24,4;43,5;23,7;31;;2,4
"2016-10-16 00:00:00";424;12,4;18,2;15,5;21;;1,7
"2016-10-17 00:00:00";322;12,1;16,8;18,1;10;;1,0
"2016-10-18 00:00:00";348;25,2;39,9;10,9;21;;1,0
"2016-10-19 00:00:00";530;20,6;36,7;11,2;32;;1,5
"2016-10-20 00:00:00";362;17,9;26,4;23,3;25;;2,0
"2016-10-21 00:00:00";436;26,8;41,3;10,9;21;;1,3
"2016-10-22 00:00:00";447;14,1;21,7;29,0;18;;2,4
"2016-10-23 00:00:00";480;20,4;30,0;19,3;21;;1,7
"2016-10-24 00:00:00";541;26,1;49,5;13,3;35;;3,3
"2016-10-25 00:00:00";482;21,2;46,9;20,6;31;;2,6
"2016-10-26 00:00:00";285;13,1;17,5;32,0;16;;1,4
"2016-10-27 00:00:00";234;20,4;26,7;34,2;17;;2,2
"2016-10-28 00:00:00";367;23,8;37,3;29,5;25;;4,0
"2016-10-29 00:00:00";440;16,0;23,6;21,2;30;;2,4
"2016-10-30 00:00:00";429;25,9;39,1;29,5;20;;1,5
"2016-10-31 00:00:00";422;21,7;33,1;33,9;23;;2,1
"2016-11-01 00:00:00";312;11,9;15,2;35,0;22;;2,0
"2016-11-02 00:00:00";279;13,3;15,7;39,1;22;;5,4
"2016-11-03 00:00:00";399;40,4;54,6;20,3;20;;1,7
"2016-11-04 00:00:00";848;64,4;113,7;7,1;49;;1,8
"2016-11-05 00:00:00";578;61,5;76,4;7,2;30;;2,6
"2016-11-06 00:00:00";276;32,6;40,0;19,6;11;;1,6
"2016-11-07 00:00:00";442;45,3;54,9;8,7;18;;1,3
"2016-11-08 00:00:00";513;60,7;86,2;2,0;20;;1,3
"2016-11-09 00:00:00";649;57,1;86,5;3,0;30;;1,3
"2016-11-10 00:00:00";539;53,9;65,3;4,3;24;;1,3
"2016-11-11 00:00:00";588;62,9;84,4;10,6;30;;4,9
"2016-11-12 00:00:00";399;70,6;82,7;6,9;13;;1,3
"2016-11-13 00:00:00";272;52,0;56,8;19,9;10;;1,0
"2016-11-14 00:00:00";409;61,8;67,9;13,6;15;;1,2
"2016-11-15 00:00:00";596;72,9;98,2;9,7;30;;1,8
"2016-11-16 00:00:00";450;57,2;63,4;13,4;21;;2,0
"2016-11-17 00:00:00";561;58,0;65,8;7,3;27;;1,9
"2016-11-18 00:00:00";532;55,0;66,6;14,4;30;;4,5
"2016-11-19 00:00:00";471;53,2;68,7;20,1;29;;2,5
"2016-11-20 00:00:00";670;57,5;85,6;;36;;2,1
"2016-11-21 00:00:00";1381;70,6;200,5;;67;;2,8
"2016-11-22 00:00:00";1748;72,8;295,3;4,8;84;;3,6
"2016-11-23 00:00:00";2486;67,2;330,1;2,0;109;;4,9
"2016-11-24 00:00:00";1248;71,7;138,8;1,3;61;;3,4
"2016-11-25 00:00:00";941;68,7;99,1;;53;;2,6
"2016-11-26 00:00:00";1089;65,4;130,7;;57;;3,0
"2016-11-27 00:00:00";546;51,0;61,3;3,1;23;;2,6
"2016-11-28 00:00:00";475;62,6;83,4;12,5;16;;2,1
"2016-11-29 00:00:00";389;63,6;70,1;14,8;18;;2,4
"2016-11-30 00:00:00";388;59,5;73,4;13,7;19;;2,3
"2016-12-01 00:00:00";403;56,5;64,5;7,5;13;;2,3
"2016-12-02 00:00:00";466;56,6;70,3;14,2;18;;2,2
"2016-12-03 00:00:00";551;62,5;76,0;5,5;26;;2,5
"2016-12-04 00:00:00";1424;69,6;136,5;5,2;74;;4,0
"2016-12-05 00:00:00";1229;75,7;140,9;2,3;64;;4,2
"2016-12-06 00:00:00";770;66,4;88,6;4,4;42;;3,5
"2016-12-07 00:00:00";655;59,9;81,4;5,8;46;;2,9
"2016-12-08 00:00:00";574;55,4;62,3;10,6;40;;4,2
"2016-12-09 00:00:00";699;58,2;68,9;3,8;55;;4,7
"2016-12-10 00:00:00";942;56,0;75,0;2,1;53;;5,0
"2016-12-11 00:00:00";630;49,8;56,5;11,3;40;;4,5
"2016-12-12 00:00:00";353;54,0;65,9;11,5;7;;3,4
"2016-12-13 00:00:00";605;62,7;79,2;13,5;29;;3,8
"2016-12-14 00:00:00";570;61,6;71,7;6,9;26;;6,4
"2016-12-15 00:00:00";562;71,3;89,8;2,3;35;;6,6
"2016-12-16 00:00:00";829;67,4;86,3;3,5;49;;5,0
"2016-12-17 00:00:00";551;45,6;49,9;15,3;34;;4,0
"2016-12-18 00:00:00";446;50,4;55,0;15,7;38;;3,6
"2016-12-19 00:00:00";492;60,5;68,5;5,5;36;;2,8
"2016-12-20 00:00:00";516;61,4;68,7;6,8;23;;3,3
"2016-12-21 00:00:00";492;60,0;65,7;10,2;33;;3,5
"2016-12-22 00:00:00";539;65,7;71,8;9,3;34;;3,5
"2016-12-23 00:00:00";513;58,3;65,1;10,1;45;;3,1
"2016-12-24 00:00:00";731;55,0;61,6;8,3;32;;3,2
"2016-12-25 00:00:00";638;50,6;58,5;5,6;26;;2,9
"2016-12-26 00:00:00";856;55,1;66,4;2,2;33;;3,2
"2016-12-27 00:00:00";435;34,2;43,0;22,6;12;;3,2
"2016-12-28 00:00:00";274;14,7;18,2;49,1;8;;3,0
"2016-12-29 00:00:00";403;17,0;22,1;46,4;13;;4,2
"2016-12-30 00:00:00";759;54,3;89,2;23,0;38;;4,0
"2016-12-31 00:00:00";1772;64,1;125,7;5,9;93;;6,7
