Date;"CO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"O3 (ug/m3)";"PM10 (ug/m3)";"PM2.5 (ug/m3)";"SO2 (ug/m3)"
"2017-03-13 00:00:00";360;17,3;21,8;53,4;23;;3,3
"2017-03-14 00:00:00";434;21,2;26,1;50,0;28;;4,8
"2017-03-15 00:00:00";526;30,0;36,2;53,6;39;;8,3
"2017-03-16 00:00:00";333;32,1;49,6;44,3;20;;6,1
"2017-03-17 00:00:00";299;18,8;23,3;59,3;22;;4,7
"2017-03-18 00:00:00";318;12,1;13,9;49,8;12;;3,5
"2017-03-19 00:00:00";215;8,9;10,0;72,8;8;;3,3
"2017-03-20 00:00:00";344;15,0;17,7;48,4;15;;4,9
"2017-03-21 00:00:00";465;25,1;30,6;38,5;26;;11,3
"2017-03-22 00:00:00";383;33,4;42,9;50,5;29;;7,1
"2017-03-23 00:00:00";445;29,0;56,4;46,1;31;;5,1
"2017-03-24 00:00:00";319;22,4;29,1;53,0;36;;6,6
"2017-03-25 00:00:00";259;14,0;15,6;70,3;16;;4,4
"2017-03-26 00:00:00";232;12,0;14,3;69,8;17;;3,3
"2017-03-27 00:00:00";315;28,9;37,8;54,3;19;;4,9
"2017-03-28 00:00:00";349;21,3;25,1;58,2;29;;4,7
"2017-03-29 00:00:00";321;19,9;22,3;53,6;29;;3,8
"2017-03-30 00:00:00";299;35,1;47,8;63,1;19;;5,4
"2017-03-31 00:00:00";537;39,7;70,8;50,3;41;;4,7
"2017-04-01 00:00:00";559;35,9;50,6;55,2;40;;4,8
"2017-04-02 00:00:00";523;33,6;45,6;58,2;43;;6,2
"2017-04-03 00:00:00";416;35,7;63,5;71,2;41;;5,5
"2017-04-04 00:00:00";263;23,5;28,4;71,4;30;;4,2
"2017-04-05 00:00:00";276;15,3;30,6;67,0;20;;3,4
"2017-04-06 00:00:00";319;17,3;19,4;47,7;16;;3,2
"2017-04-07 00:00:00";281;18,0;19,7;61,7;10;;3,1
"2017-04-08 00:00:00";269;19,0;20,7;49,5;11;;3,3
"2017-04-09 00:00:00";270;18,8;24,1;56,5;16;;3,7
"2017-04-10 00:00:00";471;29,5;59,5;43,2;30;;4,0
"2017-04-11 00:00:00";272;17,3;19,6;57,5;21;;4,2
"2017-04-12 00:00:00";268;20,5;24,0;62,3;16;;3,8
"2017-04-13 00:00:00";289;15,2;18,8;58,9;14;;3,7
"2017-04-14 00:00:00";207;17,2;19,6;48,8;11;;3,3
"2017-04-15 00:00:00";321;17,2;40,3;55,2;19;;3,7
"2017-04-16 00:00:00";218;11,3;12,4;71,3;10;;4,7
"2017-04-17 00:00:00";340;16,3;24,5;66,7;15;;3,6
"2017-04-18 00:00:00";328;18,4;19,7;50,0;14;;4,2
"2017-04-19 00:00:00";338;25,8;32,7;46,6;10;;5,4
"2017-04-20 00:00:00";347;21,0;24,2;63,2;11;;2,7
"2017-04-21 00:00:00";252;12,1;13,2;82,5;17;;2,1
"2017-04-22 00:00:00";261;13,4;14,7;57,7;16;;1,9
"2017-04-23 00:00:00";258;13,2;14,6;69,4;10;;1,2
"2017-04-24 00:00:00";221;14,2;17,1;59,4;12;;1,7
"2017-04-25 00:00:00";194;10,4;11,2;89,7;18;;4,4
"2017-04-26 00:00:00";212;9,7;10,7;80,8;17;;5,3
"2017-04-27 00:00:00";255;19,2;21,1;65,0;29;;5,5
"2017-04-28 00:00:00";244;11,0;12,2;64,1;33;;5,0
"2017-04-29 00:00:00";246;13,3;14,3;47,1;11;;1,0
"2017-04-30 00:00:00";303;15,3;17,8;57,6;13;;1,3
"2017-05-01 00:00:00";312;18,5;21,7;52,7;20;;1,4
"2017-05-02 00:00:00";288;19,6;25,7;55,4;34;;2,3
"2017-05-03 00:00:00";259;24,5;30,7;54,8;35;;2,0
"2017-05-04 00:00:00";306;18,3;22,0;48,0;19;;1,3
"2017-05-05 00:00:00";217;25,9;32,1;46,3;13;;1,1
"2017-05-06 00:00:00";;;;;;;
"2017-05-07 00:00:00";193;13,7;15,9;64,5;13;;1,1
"2017-05-08 00:00:00";204;16,7;17,8;59,4;15;;1,3
"2017-05-09 00:00:00";182;12,1;13,6;70,9;17;;1,3
"2017-05-10 00:00:00";161;13,8;15,1;72,5;16;;1,9
"2017-05-11 00:00:00";218;14,4;15,9;78,2;20;;4,5
"2017-05-12 00:00:00";242;9,8;10,4;72,9;21;;2,6
"2017-05-13 00:00:00";292;15,4;16,9;46,3;14;;1,3
"2017-05-14 00:00:00";207;10,8;13,1;51,9;11;;1,3
"2017-05-15 00:00:00";203;22,4;24,9;62,4;15;;1,4
"2017-05-16 00:00:00";193;13,0;13,8;82,2;19;;2,1
"2017-05-17 00:00:00";167;30,3;38,2;66,4;16;;1,5
"2017-05-18 00:00:00";229;22,8;32,3;62,8;23;;1,5
"2017-05-19 00:00:00";293;20,2;26,2;63,5;26;;1,3
"2017-05-20 00:00:00";177;12,2;15,0;80,7;25;;3,0
"2017-05-21 00:00:00";213;7,4;7,9;80,3;27;;1,4
"2017-05-22 00:00:00";140;10,8;11,8;81,0;21;;1,1
"2017-05-23 00:00:00";134;15,4;17,6;76,6;18;;1,5
"2017-05-24 00:00:00";202;11,3;12,0;68,3;17;;1,1
"2017-05-25 00:00:00";159;10,0;10,7;69,3;11;;1,3
"2017-05-26 00:00:00";136;12,2;13,6;81,9;13;;1,5
"2017-05-27 00:00:00";110;10,8;11,6;75,8;11;;1,2
"2017-05-28 00:00:00";135;18,5;24,6;66,3;12;;1,2
"2017-05-29 00:00:00";223;16,7;20,1;63,6;22;;1,6
"2017-05-30 00:00:00";124;11,4;12,1;78,1;25;;2,6
"2017-05-31 00:00:00";195;16,3;18,5;73,7;30;;2,2
"2017-06-01 00:00:00";127;22,1;26,3;81,4;15;;1,5
"2017-06-02 00:00:00";159;24,1;28,3;80,2;19;;2,1
"2017-06-03 00:00:00";213;11,1;12,3;94,6;20;;1,5
"2017-06-04 00:00:00";156;6,2;6,6;95,0;23;;3,0
"2017-06-05 00:00:00";181;9,2;9,8;78,2;17;;1,2
"2017-06-06 00:00:00";195;12,1;14,4;69,3;22;;1,4
"2017-06-07 00:00:00";158;8,4;9,0;64,8;13;;1,1
"2017-06-08 00:00:00";197;20,6;23,7;56,4;13;;1,7
"2017-06-09 00:00:00";157;32,2;47,6;55,8;17;;1,4
"2017-06-10 00:00:00";129;13,6;24,0;76,6;20;;1,4
"2017-06-11 00:00:00";125;14,8;16,2;79,6;15;;1,7
"2017-06-12 00:00:00";152;11,0;12,9;71,8;19;;1,3
"2017-06-13 00:00:00";109;10,5;11,4;86,4;18;;1,8
"2017-06-14 00:00:00";129;26,0;30,8;66,7;15;;1,8
"2017-06-15 00:00:00";147;23,9;27,2;60,8;18;;1,5
"2017-06-16 00:00:00";132;11,8;13,5;70,5;21;;1,3
"2017-06-17 00:00:00";161;11,2;12,1;46,9;10;;1,0
"2017-06-18 00:00:00";144;6,5;7,0;64,4;14;;1,2
"2017-06-19 00:00:00";;;;;;;
"2017-06-20 00:00:00";181;13,2;15,6;70,6;23;;1,4
"2017-06-21 00:00:00";205;19,8;22,1;63,5;25;;1,3
"2017-06-22 00:00:00";199;19,0;24,0;80,3;17;;1,5
"2017-06-23 00:00:00";230;12,1;13,2;84,8;22;;1,1
"2017-06-24 00:00:00";200;11,9;13,3;74,2;21;;1,5
"2017-06-25 00:00:00";207;6,7;7,3;91,1;19;;2,0
"2017-06-26 00:00:00";221;6,8;7,3;75,8;19;;1,6
"2017-06-27 00:00:00";199;9,2;9,8;75,4;18;;1,3
"2017-06-28 00:00:00";210;10,6;11,7;83,2;21;;2,2
"2017-06-29 00:00:00";182;6,7;7,2;85,1;15;;1,5
"2017-06-30 00:00:00";156;7,1;7,9;80,7;14;;1,1
"2017-07-01 00:00:00";195;11,1;12,8;71,2;9;;4,9
"2017-07-02 00:00:00";108;6,3;6,8;66,9;10;;2,3
"2017-07-03 00:00:00";149;8,8;9,7;71,9;12;;1,7
"2017-07-04 00:00:00";146;11,1;12,1;76,7;15;;1,6
"2017-07-05 00:00:00";170;11,3;12,7;73,2;20;;1,3
"2017-07-06 00:00:00";197;28,4;34,3;64,0;12;;1,1
"2017-07-07 00:00:00";279;22,3;27,2;60,0;15;;1,1
"2017-07-08 00:00:00";257;14,3;17,4;65,1;17;;2,7
"2017-07-09 00:00:00";208;10,9;13,2;73,6;12;;1,2
"2017-07-10 00:00:00";237;11,3;13,1;62,7;15;;1,0
"2017-07-11 00:00:00";223;9,2;10,0;95,9;19;;1,3
"2017-07-12 00:00:00";170;9,1;10,1;77,5;11;;1,1
"2017-07-13 00:00:00";157;17,0;20,6;64,3;9;;1,3
"2017-07-14 00:00:00";138;20,3;25,0;54,7;15;;1,8
"2017-07-15 00:00:00";162;13,8;16,4;63,8;14;;1,4
"2017-07-16 00:00:00";161;11,2;13,7;66,4;10;;1,6
"2017-07-17 00:00:00";;18,4;21,4;73,2;15;;1,4
"2017-07-18 00:00:00";233;19,4;23,9;67,0;17;;1,4
"2017-07-19 00:00:00";206;12,1;13,2;77,9;17;;1,3
"2017-07-20 00:00:00";286;11,6;12,5;91,9;27;;3,7
"2017-07-21 00:00:00";248;9,8;10,5;106,6;34;;4,7
"2017-07-22 00:00:00";222;20,6;22,7;87,7;15;;1,7
"2017-07-23 00:00:00";220;9,9;10,7;86,8;17;;1,2
"2017-07-24 00:00:00";251;16,9;18,6;81,7;15;;1,2
"2017-07-25 00:00:00";162;9,2;9,8;61,8;9;;1,0
"2017-07-26 00:00:00";152;13,5;15,4;60,4;10;;1,4
"2017-07-27 00:00:00";142;11,1;12,2;64,1;10;;1,1
"2017-07-28 00:00:00";212;9,7;11,5;56,4;16;;1,5
"2017-07-29 00:00:00";186;13,6;14,7;63,7;15;;1,8
"2017-07-30 00:00:00";214;10,6;11,2;75,0;16;;1,4
"2017-07-31 00:00:00";249;14,6;15,8;81,8;18;;1,6
"2017-08-01 00:00:00";236;13,1;14,1;79,1;18;;1,4
"2017-08-02 00:00:00";281;11,0;12,0;93,4;26;;2,7
"2017-08-03 00:00:00";350;19,7;21,6;83,3;31;;3,3
"2017-08-04 00:00:00";262;19,9;22,0;82,2;34;;2,1
"2017-08-05 00:00:00";216;16,6;18,3;76,8;27;;1,8
"2017-08-06 00:00:00";238;15,8;18,0;73,2;22;;1,6
"2017-08-07 00:00:00";205;10,3;11,3;58,2;5;;1,1
"2017-08-08 00:00:00";203;17,6;22,2;65,7;13;;1,4
"2017-08-09 00:00:00";302;14,3;16,2;74,8;27;;1,9
"2017-08-10 00:00:00";278;22,8;26,9;76,2;28;;1,6
"2017-08-11 00:00:00";311;22,9;27,8;68,3;27;;1,7
"2017-08-12 00:00:00";224;9,1;10,0;80,0;26;;2,6
"2017-08-13 00:00:00";140;8,0;8,8;67,1;6;;2,0
"2017-08-14 00:00:00";169;14,2;16,6;63,3;10;;1,7
"2017-08-15 00:00:00";209;20,1;23,5;67,4;16;;2,7
"2017-08-16 00:00:00";238;26,1;29,4;68,3;18;;2,8
"2017-08-17 00:00:00";322;26,2;29,2;70,7;23;;2,0
"2017-08-18 00:00:00";287;25,6;30,5;76,4;26;;1,6
"2017-08-19 00:00:00";250;15,8;17,4;81,7;28;;2,5
"2017-08-20 00:00:00";212;13,8;15,7;56,4;9;;1,5
"2017-08-21 00:00:00";127;11,8;13,0;68,5;8;;2,1
"2017-08-22 00:00:00";175;21,0;24,9;54,5;13;;2,4
"2017-08-23 00:00:00";179;17,6;19,2;58,7;12;;1,8
"2017-08-24 00:00:00";223;23,6;28,5;54,7;18;;1,6
"2017-08-25 00:00:00";219;19,9;23,7;76,2;26;;5,5
"2017-08-26 00:00:00";318;24,9;28,2;69,7;29;;3,8
"2017-08-27 00:00:00";259;14,0;15,1;83,8;30;;4,9
"2017-08-28 00:00:00";175;14,8;16,3;75,1;12;;2,0
"2017-08-29 00:00:00";205;16,3;18,3;65,8;11;;1,6
"2017-08-30 00:00:00";230;29,7;43,8;62,5;19;;1,8
"2017-08-31 00:00:00";277;20,6;24,0;70,6;24;;5,3
"2017-09-01 00:00:00";313;26,6;34,4;71,5;33;;2,4
"2017-09-02 00:00:00";274;11,2;13,2;58,6;17;;1,8
"2017-09-03 00:00:00";278;10,8;12,5;33,4;11;;1,5
"2017-09-04 00:00:00";235;10,5;11,9;39,3;7;;1,5
"2017-09-05 00:00:00";184;11,1;12,9;53,0;10;;2,0
"2017-09-06 00:00:00";231;13,4;14,7;61,9;14;;1,8
"2017-09-07 00:00:00";212;10,8;12,2;46,3;14;;2,4
"2017-09-08 00:00:00";237;19,0;23,0;43,4;15;;2,4
"2017-09-09 00:00:00";248;12,5;14,4;62,6;19;;3,0
"2017-09-10 00:00:00";242;12,4;13,3;62,2;18;;4,9
"2017-09-11 00:00:00";242;19,1;20,6;68,8;19;;3,1
"2017-09-12 00:00:00";237;9,6;10,6;55,9;13;;1,5
"2017-09-13 00:00:00";211;8,5;9,3;53,9;9;;1,5
"2017-09-14 00:00:00";228;6,8;7,5;73,0;22;;5,2
"2017-09-15 00:00:00";263;16,0;20,8;58,5;14;;2,6
"2017-09-16 00:00:00";243;30,9;51,1;56,6;20;;2,7
"2017-09-17 00:00:00";286;10,9;12,8;54,3;13;;2,2
"2017-09-18 00:00:00";239;15,8;20,5;43,8;11;;1,7
"2017-09-19 00:00:00";299;34,1;47,6;34,8;15;;1,8
"2017-09-20 00:00:00";288;15,2;17,8;48,7;14;;1,8
"2017-09-21 00:00:00";263;11,8;13,1;41,1;5;;1,7
"2017-09-22 00:00:00";347;19,6;24,6;38,6;10;;2,2
"2017-09-23 00:00:00";320;12,4;14,3;24,1;12;;1,8
"2017-09-24 00:00:00";351;11,0;16,5;27,5;16;;1,9
"2017-09-25 00:00:00";323;31,1;57,0;30,6;13;;2,0
"2017-09-26 00:00:00";397;46,7;83,7;32,1;28;;2,2
"2017-09-27 00:00:00";274;23,1;30,3;53,2;21;;2,3
"2017-09-28 00:00:00";325;22,5;28,2;41,6;23;;2,3
"2017-09-29 00:00:00";393;30,1;55,1;32,6;31;;3,8
"2017-09-30 00:00:00";384;25,1;31,1;38,8;28;;2,6
"2017-10-01 00:00:00";421;26,3;33,0;42,2;33;;2,9
"2017-10-02 00:00:00";678;36,1;80,2;36,9;48;;3,3
"2017-10-03 00:00:00";380;20,5;30,1;50,8;37;;4,4
"2017-10-04 00:00:00";393;16,6;21,4;37,5;15;;2,2
"2017-10-05 00:00:00";293;7,8;9,0;52,4;17;;2,3
"2017-10-06 00:00:00";210;14,5;17,9;43,5;12;;2,3
"2017-10-07 00:00:00";562;29,8;74,1;22,7;23;;2,7
"2017-10-08 00:00:00";299;14,8;21,0;24,6;16;;2,6
"2017-10-09 00:00:00";250;16,2;30,6;35,8;12;;2,4
"2017-10-10 00:00:00";274;13,6;16,9;40,4;20;;2,7
"2017-10-11 00:00:00";;13,5;16,4;34,3;18;;2,4
"2017-10-12 00:00:00";;13,3;15,3;50,6;23;;7,2
"2017-10-13 00:00:00";366;23,0;46,7;29,5;22;;2,7
"2017-10-14 00:00:00";508;28,9;64,3;26,0;33;;3,2
"2017-10-15 00:00:00";644;26,3;58,3;29,5;38;;3,1
"2017-10-16 00:00:00";666;32,2;91,3;28,1;41;;3,4
"2017-10-17 00:00:00";467;36,9;78,6;34,0;34;;3,0
"2017-10-18 00:00:00";556;42,1;86,6;27,7;43;;6,4
"2017-10-19 00:00:00";617;38,0;108,0;32,4;59;;4,5
"2017-10-20 00:00:00";526;39,1;74,0;27,2;55;;3,0
"2017-10-21 00:00:00";511;28,6;42,6;22,1;51;;2,8
"2017-10-22 00:00:00";463;21,8;37,8;13,4;34;;2,4
"2017-10-23 00:00:00";323;17,2;23,2;24,6;15;;2,3
"2017-10-24 00:00:00";283;15,6;21,6;23,1;11;;2,9
"2017-10-25 00:00:00";330;20,9;32,4;22,0;16;;3,0
"2017-10-26 00:00:00";354;13,7;17,4;32,0;22;;4,0
"2017-10-27 00:00:00";304;15,0;17,9;28,6;18;;5,0
"2017-10-28 00:00:00";207;14,9;19,5;34,9;7;;2,8
"2017-10-29 00:00:00";204;7,1;8,0;51,2;7;;2,5
"2017-10-30 00:00:00";243;13,9;15,9;46,7;8;;2,7
"2017-10-31 00:00:00";446;24,4;40,6;29,2;20;;2,8
"2017-11-01 00:00:00";378;13,3;18,3;25,3;19;;3,1
"2017-11-02 00:00:00";355;14,4;17,2;41,5;23;;16,6
"2017-11-03 00:00:00";560;34,8;68,8;15,6;30;;5,6
"2017-11-04 00:00:00";571;25,7;44,7;25,5;27;;4,0
"2017-11-05 00:00:00";679;27,3;38,9;25,4;32;;3,7
"2017-11-06 00:00:00";654;52,9;91,0;19,0;28;;3,4
"2017-11-07 00:00:00";627;63,9;110,8;20,4;33;;3,5
"2017-11-08 00:00:00";954;51,8;157,7;10,2;52;;4,1
"2017-11-09 00:00:00";511;26,7;43,0;10,7;23;;3,3
"2017-11-10 00:00:00";367;18,4;26,5;8,5;21;;3,1
"2017-11-11 00:00:00";245;12,2;14,3;35,7;15;;3,2
"2017-11-12 00:00:00";351;17,4;20,9;30,9;23;;4,8
"2017-11-13 00:00:00";452;33,7;66,2;15,8;16;;3,5
"2017-11-14 00:00:00";255;17,5;21,6;39,0;13;;3,3
"2017-11-15 00:00:00";381;34,7;56,6;25,0;21;;3,9
"2017-11-16 00:00:00";764;44,8;105,0;12,5;40;;4,2
"2017-11-17 00:00:00";635;43,5;76,7;6,2;41;;4,4
"2017-11-18 00:00:00";404;21,8;28,2;18,7;16;;3,8
"2017-11-19 00:00:00";285;14,6;17,8;26,4;13;;3,0
"2017-11-20 00:00:00";376;23,7;33,8;21,3;14;;3,5
"2017-11-21 00:00:00";324;16,3;22,7;22,0;14;;3,1
"2017-11-22 00:00:00";620;21,8;39,7;10,1;31;;3,5
"2017-11-23 00:00:00";552;23,4;35,7;12,8;25;;3,1
"2017-11-24 00:00:00";886;40,0;143,7;8,1;44;;7,2
"2017-11-25 00:00:00";591;26,2;50,4;15,3;35;;6,6
"2017-11-26 00:00:00";286;13,2;16,6;32,9;16;;4,6
"2017-11-27 00:00:00";271;20,8;26,2;37,6;15;;4,4
"2017-11-28 00:00:00";724;36,3;91,5;14,1;37;;5,0
"2017-11-29 00:00:00";658;37,2;65,3;10,9;37;;5,5
"2017-11-30 00:00:00";336;18,5;25,2;26,4;12;;3,9
"2017-12-01 00:00:00";447;26,1;39,9;15,1;19;;4,6
"2017-12-02 00:00:00";470;24,6;33,7;21,8;23;;5,9
"2017-12-03 00:00:00";487;20,7;30,0;20,0;20;;4,5
"2017-12-04 00:00:00";378;16,3;20,3;25,6;17;;3,7
"2017-12-05 00:00:00";388;19,7;26,3;18,8;13;;3,2
"2017-12-06 00:00:00";327;17,3;22,8;22,4;10;;3,5
"2017-12-07 00:00:00";344;;;24,6;18;;4,6
"2017-12-08 00:00:00";282;;;43,1;19;;13,7
"2017-12-09 00:00:00";236;23,4;27,1;39,1;11;;4,7
"2017-12-10 00:00:00";207;15,5;18,6;44,0;11;;4,5
"2017-12-11 00:00:00";142;8,8;9,9;62,5;7;;4,5
"2017-12-12 00:00:00";238;16,7;19,2;49,4;13;;5,4
"2017-12-13 00:00:00";268;27,1;30,7;31,1;10;;3,7
"2017-12-14 00:00:00";277;18,9;22,5;32,3;12;;7,3
"2017-12-15 00:00:00";408;32,0;48,1;34,5;16;;6,1
"2017-12-16 00:00:00";258;24,9;33,7;40,7;8;;3,4
"2017-12-17 00:00:00";380;35,2;45,1;31,3;20;;4,5
"2017-12-18 00:00:00";404;26,9;32,7;33,9;21;;4,9
"2017-12-19 00:00:00";601;39,0;67,2;27,2;36;;6,6
"2017-12-20 00:00:00";557;42,0;64,3;12,7;34;;5,8
"2017-12-21 00:00:00";503;27,1;34,9;18,1;36;;3,6
"2017-12-22 00:00:00";479;16,5;21,7;21,7;30;;2,9
"2017-12-23 00:00:00";407;13,6;17,4;19,3;15;;1,3
"2017-12-24 00:00:00";370;10,6;14,2;24,0;11;;1,7
"2017-12-25 00:00:00";660;16,0;58,3;24,1;27;;1,9
"2017-12-26 00:00:00";468;15,2;21,3;30,0;20;;5,8
"2017-12-27 00:00:00";396;12,6;15,5;43,1;16;;9,3
"2017-12-28 00:00:00";323;19,3;23,4;40,1;12;;3,9
"2017-12-29 00:00:00";289;10,1;14,2;33,8;9;;1,9
"2017-12-30 00:00:00";369;11,6;15,0;32,2;15;;2,4
"2017-12-31 00:00:00";376;7,2;9,9;35,4;17;;7,5
