Date,Station1_CO,Station1_NO2,Station1_NOx,Station1_PM10,Station1_SO2,Station2_CO,Station2_NO2,Station2_NOx,Station2_O3,Station2_PM10,Station2_SO2,temp,humidity,precip,precipcover,cloudcover,windspeed,visibility,is_heating_season,is_work_day,winddir_sin,winddir_cos
2015-10-19,376.0,19.4,51.6,24.0,3.6800000000000006,489.0,25.3,41.8,14.9,21.0,1.4,11.4,95.2,2.082,16.67,98.2,21.3,5.2,1,0,0.7615383075367368,0.6481199010631309
2015-10-20,468.0,30.1,86.3,13.0,2.66,394.0,12.1,14.3,27.0,9.0,0.8,9.9,94.4,7.205,20.83,95.7,28.6,7.3,1,1,-0.5735764363510462,-0.8191520442889918
2015-10-21,727.0,41.4,131.6,40.0,3.6800000000000006,666.0,18.3,32.2,21.0,35.0,1.4,6.9,88.8,0.103,8.33,75.5,21.4,7.3,1,1,-0.275637355816999,-0.9612616959383188
2015-10-22,717.0,35.4,93.9,37.0,4.26,734.0,34.2,73.3,19.7,29.0,4.7,6.8,83.4,0.0,0.0,11.2,14.5,9.3,1,1,0.6306758074312863,0.7760464070665459
2015-10-23,990.0,37.8,136.4,46.0,2.14,979.0,22.7,65.4,18.4,41.0,3.0,6.7,87.1,0.0,0.0,35.8,10.7,7.7,1,1,-0.9654726308792252,-0.2605045086426481
2015-10-24,1152.0,39.9,189.1,60.0,3.0599999999999996,1334.0,26.7,114.4,21.7,55.0,3.4,9.3,82.0,0.0,0.0,59.6,10.7,8.7,1,0,-0.858064905723645,0.5135412520581694
2015-10-25,1367.0,43.7,174.0,72.0,2.14,1229.0,24.6,83.3,21.5,55.0,3.0,7.9,83.9,0.0,0.0,43.5,12.9,10.6,1,0,0.4694715627858907,-0.882947592858927
2015-10-26,734.0,34.0,78.1,46.0,2.9800000000000004,812.0,32.6,83.9,16.1,39.0,3.1,9.5,80.8,0.0,0.0,64.0,17.7,9.3,1,0,0.4446351791849274,0.8957117602394129
2015-10-27,731.0,33.7,70.1,41.0,3.630814332247557,564.0,19.0,19.54,16.1,37.6,3.306286472148541,7.8,76.7,0.0,0.0,5.0,14.3,13.8,1,1,0.7144726796328034,0.6996633405133654
2015-10-28,884.0,37.6,87.2,61.0,5.659999999999999,786.0,35.7,56.4,16.2,49.0,3.7,7.3,87.8,0.0,0.0,34.1,8.8,7.0,1,1,0.6730125135097733,0.7396310949786098
2015-10-29,781.0,38.5,86.9,58.0,4.460000000000001,948.0,43.2,74.8,10.3,48.0,3.2,9.6,80.8,0.0,0.0,71.1,10.7,8.6,1,1,0.7922896433551907,0.6101451639012677
2015-10-30,890.0,48.1,136.9,75.0,3.0599999999999996,1118.0,41.9,102.2,13.4,64.0,3.4,8.0,84.1,0.0,0.0,38.6,10.7,7.3,1,1,0.4446351791849274,0.8957117602394129
2015-10-31,657.0,44.4,103.6,59.0,4.460000000000001,861.0,38.4,59.1,21.7,49.0,3.2,6.8,79.2,0.0,0.0,8.8,10.7,8.5,1,0,0.9348256763960144,0.3551069624081369
2015-11-01,1742.0,43.0,205.5,100.0,3.7400000000000007,1820.0,27.3,115.0,13.7,84.0,2.5,3.4,91.1,0.0,0.0,15.1,8.5,5.3,1,0,0.3794561595290054,-0.925209718385782
2015-11-02,1902.0,64.0,284.8,114.0,2.9800000000000004,1619.0,37.2,127.3,16.6,69.0,3.1,2.9,91.2,0.0,0.0,28.4,10.0,4.7,1,0,0.446197813109809,-0.894934361602025
2015-11-03,933.0,45.7,104.6,68.0,4.460000000000001,1059.0,43.2,96.4,19.4,49.0,3.2,3.5,87.1,0.0,0.0,23.2,10.7,7.6,1,1,0.5075383629607041,0.8616291604415258
2015-11-04,1324.0,65.1,178.6,93.0,3.5199999999999996,1348.0,63.2,161.1,9.4,74.0,2.7,4.2,78.6,0.0,0.0,17.0,7.2,7.6,1,1,0.297374874077786,0.9547607995027976
2015-11-05,1873.0,81.3,314.5,136.0,4.460000000000001,1835.0,57.0,160.1,17.3,113.0,3.2,4.4,80.1,0.0,0.0,2.9,9.4,6.3,1,1,0.9668233886044594,0.2554457579357905
2015-11-06,1109.0,58.0,160.1,86.0,3.72,1072.0,38.2,69.1,8.6,64.0,1.9,2.0,97.1,0.0,0.0,31.8,9.0,1.5,1,1,-0.801775644243754,0.597625146975521
2015-11-07,794.0,37.9,84.8,54.0,3.46,818.0,16.9,19.7,25.3,44.0,1.2,3.0,99.1,0.0,0.0,82.1,10.8,0.4,1,0,-0.0749787268263278,-0.9971851335251156
2015-11-08,1027.0,28.3,82.6,67.0,3.72,1132.0,19.2,29.5,8.3,59.0,1.9,6.9,99.1,0.099,12.5,93.7,10.9,1.2,1,0,0.0505929400767133,-0.998719357184186
2015-11-09,843.0,30.2,104.0,46.0,1.82,843.0,19.4,29.3,5.9,32.0,1.7,8.5,99.2,0.652,16.67,96.9,10.9,1.0,1,0,0.0157073173118207,-0.9998766324816606
2015-11-10,531.0,37.5,130.3,25.0,1.82,575.0,18.6,30.9,12.1,17.0,1.7,11.0,89.3,0.0,0.0,80.1,24.9,12.8,1,1,-0.7615383075367369,-0.6481199010631308
2015-11-11,725.0,38.6,175.4,39.0,4.02,809.0,21.0,71.6,7.0,32.0,2.2,10.6,91.5,0.001,4.17,64.5,14.4,11.3,1,1,0.3073566177998073,-0.9515944038794382
2015-11-12,586.0,33.9,140.7,27.0,3.6800000000000006,607.0,22.2,40.4,3.9,18.0,1.4,9.4,96.1,0.193,8.33,35.7,18.1,3.7,1,1,-0.0471064507096422,-0.99888987496197
2015-11-13,859.0,38.7,174.9,37.0,3.2,774.0,22.9,86.0,12.8,25.0,2.4,7.1,91.1,0.0,0.0,23.2,10.8,7.2,1,1,0.9781476007338056,-0.2079116908177593
2015-11-14,449.0,23.9,66.1,19.0,6.1,458.0,17.0,26.9,23.1,13.0,4.2,7.3,81.4,0.096,4.17,66.7,35.7,12.0,1,0,-0.9719610005785462,-0.2351421131025905
2015-11-15,337.0,21.5,48.9,17.0,3.7400000000000007,349.0,10.7,12.5,31.5,15.0,2.5,6.8,82.3,1.035,16.67,94.3,25.3,12.2,1,0,-0.6142852000989433,-0.7890840848346906
2015-11-16,528.0,31.6,79.5,25.0,2.9800000000000004,619.0,33.6,52.6,14.7,25.0,3.1,9.9,82.2,1.971,16.67,90.9,18.0,19.0,1,0,-0.1149371504928667,0.9933727656003964
2015-11-17,603.0,40.4,146.7,37.0,2.6,528.0,18.7,25.8,13.8,27.0,3.3,10.1,87.5,0.003,4.17,73.6,18.1,9.9,1,1,-0.3485720473218151,-0.9372819894918916
2015-11-18,453.0,35.8,101.1,33.0,1.82,381.0,16.8,21.0,23.1,24.0,1.7,11.0,77.6,0.49,8.33,59.4,28.8,14.2,1,1,-0.7181262977631889,-0.6959127965923142
2015-11-19,473.0,40.6,128.7,30.0,4.02,403.0,14.0,18.2,26.4,23.0,2.2,9.4,79.7,0.001,4.17,62.3,28.8,13.7,1,1,-0.4771587602596084,-0.8788171126619654
2015-11-20,411.0,34.9,94.9,27.0,4.02,391.0,13.0,16.3,25.9,21.0,2.2,9.9,84.2,0.106,12.5,93.3,32.5,13.8,1,1,-0.4083304603813848,-0.9128341772330428
2015-11-21,271.0,23.5,39.0,20.0,2.6,432.0,19.6,23.4,34.1,15.0,2.6,7.5,89.0,4.442,33.33,99.4,32.4,11.8,1,0,-0.9205048534524404,-0.3907311284892738
2015-11-22,290.0,21.6,43.0,13.0,3.6,369.0,17.5,20.4,28.3,11.0,1.4,4.8,92.0,17.04,33.33,98.9,15.8,9.4,1,0,-0.9887563810470058,0.1495353434437097
2015-11-23,618.0,42.8,172.2,34.0,6.2,628.0,19.6,29.7,16.9,26.0,2.0,3.1,92.6,0.444,12.5,71.5,17.9,8.6,1,0,-0.5606389945632415,-0.8280603346224946
2015-11-24,768.0,35.9,117.1,39.0,5.9,968.0,39.5,102.7,9.8,35.0,3.0,0.3,87.7,0.0,0.0,72.9,14.2,11.1,1,1,0.5284383347223471,0.8489716876291415
2015-11-25,564.0,34.0,75.0,35.0,5.7,675.0,41.1,71.0,17.4,26.0,2.7,1.0,83.9,0.003,4.17,53.0,14.3,14.0,1,1,0.7265746709709759,0.687087510804423
2015-11-26,438.0,25.9,52.7,25.0,5.3,587.0,28.7,42.2,14.3,22.0,1.9,1.0,88.4,1.071,12.5,99.3,21.3,8.3,1,1,0.3239174181981493,0.9460853588275452
2015-11-27,343.0,20.3,48.6,20.0,4.7,508.0,22.9,37.9,12.9,20.0,2.6,2.6,87.4,0.107,8.33,81.0,21.6,12.1,1,1,0.4194520824461771,0.9077774785329088
2015-11-28,460.0,25.9,76.4,27.0,4.2,465.0,16.7,23.5,13.3,23.0,2.2,2.2,93.2,0.881,16.67,99.9,21.6,4.4,1,0,-0.3023698907504443,-0.953190667792947
2015-11-29,371.0,26.8,57.8,18.0,3.9,398.0,13.2,16.5,29.2,16.0,3.0,3.4,87.0,0.716,20.83,82.3,25.2,10.9,1,0,-0.6586894601186801,-0.7524149088957247
2015-11-30,379.0,38.7,101.4,18.0,3.4,382.0,11.0,13.4,37.5,14.0,1.8,6.1,86.8,1.03,20.83,87.6,28.8,16.7,1,0,-0.5577451089796901,-0.8300122850953675
2015-12-01,539.0,37.8,104.3,24.0,3.5,643.0,26.3,52.4,32.8,22.0,2.4,7.6,78.8,0.781,12.5,69.6,35.9,17.6,1,1,-0.8788171126619653,-0.4771587602596087
2015-12-02,744.0,53.6,205.5,38.0,4.3,685.0,23.9,44.9,12.5,27.0,5.5,3.1,89.9,0.0,0.0,91.3,14.5,16.5,1,1,-0.4909037536151407,-0.8712138111201895
2015-12-03,550.0,31.0,104.9,34.0,3.0,612.0,23.7,41.9,7.1,25.0,2.7,5.9,96.3,0.591,12.5,95.5,14.0,4.2,1,1,0.9998476951563912,0.0174524064372836
2015-12-04,992.0,36.1,139.9,59.0,3.8,1235.0,25.5,99.2,12.7,59.0,5.1,5.4,92.6,0.0,0.0,85.6,10.8,4.2,1,1,0.9323238012155122,0.3616245700820924
2015-12-05,464.0,33.3,89.3,35.0,3.6,457.0,12.6,16.0,23.1,23.0,10.1,4.4,96.6,0.001,4.17,96.6,10.8,2.2,1,0,-0.7443115462311541,-0.6678325554710466
2015-12-06,400.0,27.8,64.0,15.0,3.1,476.0,10.2,13.0,34.0,13.0,3.9,4.0,96.3,0.004,4.17,99.5,14.3,4.4,1,0,-0.1027925367872469,-0.9947028171171742
2015-12-07,529.0,35.4,100.5,22.0,3.5,609.0,22.5,30.0,19.6,21.0,3.0,4.0,94.9,0.296,8.33,97.6,14.3,4.5,1,0,0.4493189986158966,-0.8933713883278376
2015-12-08,551.0,33.0,88.7,30.0,3.1,545.0,25.6,34.8,20.4,22.0,2.6,4.0,89.0,0.001,4.17,97.6,10.7,8.3,1,1,0.9466492601156964,0.3222656952305111
2015-12-09,605.0,36.8,106.4,35.0,4.4,659.0,23.3,33.0,19.6,29.0,4.3,3.9,91.4,0.002,4.17,97.4,10.8,6.8,1,1,0.2873605198497118,-0.957822494845315
2015-12-10,636.0,28.1,74.3,33.0,4.7,789.0,27.5,54.9,7.7,29.0,5.0,4.4,91.7,0.296,8.33,98.9,14.2,7.0,1,1,0.1564344650402308,0.9876883405951378
2015-12-11,585.0,30.1,99.8,25.0,4.0,601.0,15.1,22.5,15.1,20.0,2.9,2.2,97.5,0.0,0.0,91.0,14.3,2.9,1,1,0.3826834323650899,-0.9238795325112868
2015-12-12,537.0,35.5,90.8,30.0,5.3,544.0,12.6,15.9,26.4,24.0,13.8,2.6,94.6,0.0,0.0,94.3,32.1,5.9,1,0,-0.3305143927132232,-0.9438009515832292
2015-12-13,531.0,26.4,60.6,38.0,10.7,553.0,11.3,14.2,27.6,32.0,16.1,1.8,94.7,0.0,0.0,87.3,25.0,4.6,1,0,-0.5090414157503712,-0.8607420270039436
2015-12-14,794.0,34.6,89.6,50.0,5.3,800.0,31.6,60.8,14.0,40.0,3.6,0.5,93.6,0.0,0.0,63.1,14.4,3.7,1,0,0.6211477802783103,0.7836934573258398
2015-12-15,802.0,36.0,128.9,47.0,5.2,732.0,25.5,44.9,8.1,35.0,5.4,-1.1,97.3,0.0,0.0,95.5,10.6,1.4,1,1,-0.2027872953565121,-0.979222810621766
2015-12-16,659.0,34.3,86.4,49.0,6.0,709.0,23.9,34.4,19.1,41.0,7.6,0.9,94.2,0.0,0.0,97.0,7.6,3.3,1,1,-0.4430711908241798,0.8964864303834404
2015-12-17,515.0,27.82,54.28000000000001,34.0,11.1,487.0,13.9,17.0,31.5,26.0,19.9,0.3,94.7,0.0,0.0,99.5,17.8,3.7,1,1,-0.6374239897486896,-0.7705132427757893
2015-12-18,688.0,32.7,46.3,47.0,8.4,718.0,19.5,28.0,20.1,40.0,10.8,1.6,96.1,0.3,8.33,98.3,14.3,3.7,1,1,0.1236014767404926,-0.9923319378854888
2015-12-19,657.0,28.5,60.6,51.0,5.3,886.0,31.6,54.0,8.0,46.0,8.9,2.8,94.3,0.989,12.5,92.5,7.3,4.4,1,0,0.6520984038303923,0.7581343361976521
2015-12-20,791.0,32.3,91.2,57.0,5.6,942.0,22.0,39.7,13.6,49.0,7.3,2.6,96.2,0.0,0.0,90.9,7.6,1.8,1,0,0.6266038113644606,-0.779337964931474
2015-12-21,527.0,33.6,104.9,25.0,4.8,546.0,12.4,16.4,25.0,18.0,8.7,2.3,97.2,0.002,8.33,100.0,14.4,1.8,1,0,-0.185666615385577,-0.9826127965436152
2015-12-22,707.0,39.3,116.8,29.0,2.8,717.0,12.9,17.0,18.5,23.0,6.0,3.4,98.6,0.0,0.0,94.0,21.6,0.8,1,1,-0.3189593092980696,-0.9477684100095858
2015-12-23,807.0,46.8,135.6,48.0,8.6,941.0,23.9,39.5,23.0,43.0,11.4,5.5,92.4,0.0,0.0,28.1,14.4,6.5,1,1,0.0174524064372834,-0.9998476951563912
2015-12-24,678.0,26.2,56.2,44.0,4.9,829.0,18.9,23.8,17.7,36.0,6.7,4.2,98.0,0.096,4.17,82.3,10.9,0.8,1,1,0.6743023875837236,-0.7384553406258837
2015-12-25,557.0,21.7,43.5,18.0,2.3,651.0,11.6,14.3,26.2,12.0,2.8,3.0,97.9,0.002,4.17,98.9,10.8,1.5,1,1,-0.4352310993723277,-0.9003187714021934
2015-12-26,534.0,21.1,47.3,16.0,2.9,647.0,8.8,11.3,28.7,12.0,4.6,2.9,98.8,0.097,8.33,96.9,18.1,0.7,1,0,-0.371367835550235,-0.9284858268809136
2015-12-27,582.0,26.3,50.8,32.0,6.6,701.0,15.2,18.3,28.1,26.0,9.7,2.3,99.1,0.001,4.17,71.9,12.1,0.6,1,0,-0.51802700937313,-0.8553642601605067
2015-12-28,615.0,26.6,71.4,21.0,2.3,723.0,15.4,24.1,21.2,16.0,3.1,1.2,99.1,0.007,12.5,100.0,10.8,1.6,1,0,-0.9070440142914652,-0.4210358133674908
2015-12-29,409.0,17.8,36.7,17.0,2.6,580.0,23.7,40.1,23.8,13.0,3.0,2.7,85.8,0.196,4.17,46.3,24.9,14.5,1,1,0.5075383629607041,0.8616291604415258
2015-12-30,446.0,22.9,41.9,20.0,3.7,508.0,31.6,51.4,32.4,16.0,4.7,-1.7,56.9,0.0,0.0,12.8,28.6,21.1,1,1,0.5090414157503713,0.8607420270039436
2015-12-31,892.0,37.4,124.4,36.0,3.4,988.0,22.2,63.8,32.5,39.0,3.5,-5.6,65.5,0.0,0.0,0.0,14.3,23.5,1,1,0.8771461637055887,0.4802234974431889
2016-01-01,1940.0,46.7,182.9,113.0,7.9,2124.0,29.4,122.6,20.4,100.0,9.4,-7.5,83.8,0.0,0.0,21.8,12.5,12.8,1,1,-0.2840153447039227,-0.958819734868193
2016-01-02,1149.0,29.9,49.2,83.0,4.9,1136.0,44.3,80.8,16.3,57.0,6.6,-7.3,80.8,0.0,0.0,65.8,17.9,10.2,1,0,0.7313537016191705,0.6819983600624985
2016-01-03,785.0,18.0,30.8,32.0,4.5,705.0,27.8,43.0,32.9,23.0,3.9,-8.4,63.7,0.0,0.0,36.9,25.0,19.9,1,0,0.8161375900801602,0.5778576243835054
2016-01-04,895.0,28.5,71.1,46.0,8.0,806.0,22.0,32.8,20.0,34.0,7.6,-8.3,85.3,1.014,12.5,92.2,14.5,6.9,1,0,0.9921147013144778,-0.1253332335643043
2016-01-05,931.0,38.1,107.0,62.0,7.1,875.0,22.8,32.1,19.0,44.0,11.6,-5.3,91.2,0.308,20.83,98.7,14.3,4.6,1,1,0.4115143586051091,-0.9114032766354452
2016-01-06,870.0,28.2,58.0,56.0,4.0,992.0,32.3,53.3,14.8,38.0,8.1,-1.0,90.6,0.88,8.33,98.5,24.8,5.4,1,1,0.5446390350150271,0.838670567945424
2016-01-07,691.0,29.5,53.1,32.0,3.6,821.0,29.4,39.5,20.8,20.0,5.9,0.8,88.9,14.528,29.17,98.7,24.9,5.0,1,1,0.1667687467161022,0.985996037070505
2016-01-08,807.0,43.6,135.1,38.0,4.0,829.0,19.1,30.0,24.1,23.0,7.5,-1.9,96.5,0.003,4.17,95.2,18.0,1.5,1,1,-0.4003490325568949,-0.9163627295622396
2016-01-09,691.0,29.8,59.0,39.0,5.1,977.0,31.3,42.2,19.5,28.0,4.8,0.5,97.6,0.242,20.83,97.1,14.4,4.8,1,0,0.9408807689542256,0.3387379202452912
2016-01-10,464.0,25.9,51.3,17.0,5.9,711.0,15.0,17.7,30.9,7.0,6.2,3.6,97.7,26.396,29.17,98.7,25.2,2.9,1,0,-0.1753667260919871,-0.9845031799744366
2016-01-11,569.0,38.7,124.9,23.0,6.8,750.0,18.1,24.4,32.4,12.0,7.2,6.4,92.1,6.355,20.83,94.6,28.8,11.0,1,0,0.2453073858788023,-0.969445349895139
2016-01-12,341.0,34.5,78.5,12.0,4.8,541.0,10.7,12.9,52.0,4.0,5.4,6.1,89.2,4.952,16.67,83.7,32.3,18.8,1,1,-0.6946583704589974,-0.7193398003386511
2016-01-13,356.0,31.3,82.9,13.0,4.5,534.0,14.4,17.6,39.3,5.0,6.0,3.7,82.8,0.007,16.67,47.7,32.1,26.6,1,1,-0.8553642601605066,-0.5180270093731303
2016-01-14,589.0,38.6,123.0,27.0,7.8,819.0,29.5,51.1,16.0,23.0,8.6,1.5,85.9,0.201,8.33,30.0,28.5,15.7,1,1,-0.3485720473218151,-0.9372819894918916
2016-01-15,553.0,34.5,96.2,23.0,5.2,663.0,27.2,44.9,13.9,21.0,4.4,0.8,91.1,4.995,37.5,95.4,10.9,7.8,1,1,0.9542403285162768,0.2990407922560867
2016-01-16,517.0,28.6,75.9,28.0,4.6,629.0,24.9,37.0,26.9,26.0,4.0,-1.5,87.7,0.016,8.33,63.9,28.6,6.1,1,0,0.1702094991660325,0.98540789848349
2016-01-17,319.0,8.1,15.9,15.0,5.4,409.0,13.2,17.6,58.8,14.0,3.1,-4.2,67.4,0.0,0.0,92.7,28.7,17.0,1,0,0.2756373558169991,0.9612616959383188
2016-01-18,457.0,20.8,36.4,30.0,5.6,533.0,21.8,28.3,45.3,26.0,4.3,-3.0,66.0,0.0,0.0,61.0,28.7,22.2,1,0,0.2164396139381028,0.9762960071199334
2016-01-19,766.0,41.8,108.4,48.0,6.5,685.0,30.2,63.2,29.2,36.0,6.6,-4.9,75.9,0.0,0.0,43.7,7.2,12.7,1,1,-0.6781596698680706,0.7349145951499599
2016-01-20,847.0,48.2,133.8,57.0,12.3,752.0,26.2,34.0,30.6,44.0,12.7,-5.0,76.6,0.0,0.0,56.8,14.4,11.5,1,1,0.2232501160109516,-0.9747611941912216
2016-01-21,1030.0,55.5,153.9,68.0,7.1,1310.0,41.5,112.7,20.4,80.0,7.3,-5.4,88.7,1.59,25.0,61.6,14.3,4.7,1,1,-0.8862035792312145,-0.4632960351198621
2016-01-22,1817.0,37.88,181.92,121.0,8.5,1833.0,52.4,102.1,13.3,113.0,6.8,-12.2,89.3,0.0,0.0,32.3,14.0,1.1,1,1,0.7033947028105039,-0.7107994738729925
2016-01-23,1659.0,47.24,164.12,121.0,9.2,1743.0,58.0,108.9,26.7,101.0,8.3,-10.1,87.1,0.0,0.0,9.9,11.5,3.0,1,0,0.8957117602394128,-0.4446351791849276
2016-01-24,890.0,28.22,73.16,70.0,11.6,866.0,25.3,30.6,43.3,46.0,11.4,-5.9,85.0,0.009,12.5,86.8,9.0,6.7,1,0,0.5778576243835057,-0.81613759008016
2016-01-25,745.0,37.92,68.86,57.0,11.8,759.0,22.6,28.2,41.5,40.0,12.9,-2.4,89.1,0.491,8.33,98.6,17.8,5.0,1,0,0.1253332335643041,-0.992114701314478
2016-01-26,857.0,40.26,98.26,75.0,7.2,878.0,29.2,40.6,17.5,51.0,9.3,0.3,97.2,0.4,12.5,99.7,10.6,1.2,1,1,0.6971651028545642,-0.7169106076504831
2016-01-27,823.0,45.260000000000005,61.120000000000005,40.0,6.5,819.0,23.2,33.6,9.6,23.0,6.8,1.4,98.2,0.197,8.33,97.5,14.5,0.9,1,1,-0.3189593092980696,-0.9477684100095858
2016-01-28,970.0,61.6,188.5,49.0,5.1,906.0,24.8,37.5,12.8,35.0,5.5,3.5,96.7,0.097,8.33,91.1,21.5,2.5,1,1,-0.0593063735759618,-0.9982398279237652
2016-01-29,1052.0,40.7,112.7,50.0,3.9,1086.0,30.7,66.1,3.2,36.0,4.1,2.6,98.0,2.008,16.67,85.2,14.2,0.8,1,1,0.9092361090470684,0.4162807922604011
2016-01-30,691.0,39.3,81.1,25.0,4.0,715.0,17.5,26.7,25.7,17.0,4.0,2.9,97.1,0.0,0.0,75.0,21.5,4.9,1,0,1.2246467991473532e-16,-1.0
2016-01-31,329.0,22.5,35.8,14.0,4.6,337.0,8.6,10.5,46.3,7.0,6.0,5.6,82.5,0.352,45.83,95.9,28.6,17.6,1,0,-0.7265746709709758,-0.6870875108044231
2016-02-01,496.0,44.6,106.6,15.0,3.5,439.0,14.2,19.3,38.5,11.0,3.3,4.0,95.3,1.003,25.0,97.0,25.2,6.9,1,0,-0.371367835550235,-0.9284858268809136
2016-02-02,481.0,45.7,114.4,22.0,3.8,419.0,9.1,12.3,29.7,12.0,5.2,8.2,92.9,0.001,4.17,99.0,25.2,12.4,1,1,-0.3697467572738291,-0.9291325715340562
2016-02-03,446.0,42.0,91.5,21.0,3.6,398.0,17.5,25.2,32.9,12.0,4.1,8.5,86.9,1.046,16.67,85.4,21.5,13.9,1,1,-0.8110638189893264,-0.5849576749872157
2016-02-04,511.0,39.5,88.8,29.0,3.9,507.0,25.9,38.9,37.6,22.0,4.2,4.3,75.2,8.985,29.17,67.1,28.7,15.2,1,1,-0.3616245700820926,0.932323801215512
2016-02-05,891.0,60.9,170.9,39.0,3.8,1032.0,40.2,120.8,14.5,40.0,4.2,0.7,80.7,0.0,0.0,13.7,21.3,17.5,1,1,0.3907311284892737,0.9205048534524404
2016-02-06,862.0,50.6,103.8,46.0,3.6,903.0,21.7,53.7,21.5,38.0,4.0,0.7,85.9,0.0,0.0,68.6,17.7,8.8,1,0,0.3403795502130504,-0.9402881270104188
2016-02-07,614.0,32.6,53.0,32.0,4.7,621.0,21.1,27.3,34.7,26.0,5.4,3.4,75.6,0.0,0.0,51.7,24.9,17.0,1,0,0.7581343361976525,-0.652098403830392
2016-02-08,527.0,54.2,122.9,33.0,6.8,386.0,13.6,18.1,45.5,17.0,7.0,5.5,74.7,0.0,0.0,77.4,21.7,21.4,1,0,1.2246467991473532e-16,-1.0
2016-02-09,424.0,39.6,94.7,25.0,7.8,379.0,7.6,10.5,52.3,13.0,9.0,9.0,77.6,0.612,29.17,83.0,28.8,19.4,1,1,0.0383878090875198,-0.9992629164106211
2016-02-10,327.0,32.3,65.2,14.0,3.8,299.0,9.9,12.2,57.6,6.0,4.3,7.9,81.6,8.543,37.5,93.0,42.2,13.9,1,1,-0.0975828997591494,-0.9952273999818312
2016-02-11,332.0,36.1,74.7,11.0,3.1,300.0,12.0,14.5,48.7,7.0,2.5,3.7,81.6,4.794,16.67,64.4,39.3,28.3,1,1,-0.9238795325112868,-0.3826834323650895
2016-02-12,672.0,62.1,162.1,35.0,6.7,480.0,24.2,43.7,37.6,23.0,6.6,4.0,76.5,0.0,0.0,48.8,17.9,20.7,1,1,0.3338068592337712,-0.9426414910921784
2016-02-13,434.0,31.5,59.0,22.0,3.7,443.0,17.2,21.7,40.5,21.0,3.8,5.3,81.3,10.971,37.5,94.5,21.4,12.1,1,0,0.9900236577165576,0.1409012319375825
2016-02-14,364.0,27.4,43.1,15.0,4.4,384.0,13.3,20.3,49.9,14.0,5.5,7.4,86.4,0.582,12.5,85.4,21.6,17.3,1,0,0.1045284632676537,-0.9945218953682732
2016-02-15,536.0,44.3,112.8,23.0,4.6,517.0,28.1,51.4,18.6,23.0,7.1,9.8,91.9,14.861,29.17,91.2,20.5,9.5,1,0,-0.0680152906652482,-0.9976842788356052
2016-02-16,413.0,26.0,49.7,20.0,3.3,466.0,23.6,34.2,22.4,20.0,3.9,7.0,87.2,2.057,41.67,91.0,24.8,8.1,1,1,0.374606593415912,0.9271838545667874
2016-02-17,530.0,29.1,58.3,29.0,4.0,525.0,30.2,53.0,24.1,25.0,4.4,8.1,79.0,0.0,0.0,34.5,28.7,21.6,1,1,0.6921431738704068,0.7217602280983623
2016-02-18,809.0,44.5,119.5,52.0,4.2,812.0,39.0,81.9,5.8,45.0,4.6,9.3,87.5,0.003,12.5,92.0,10.7,8.5,1,1,0.7922896433551907,0.6101451639012677
2016-02-19,532.0,40.9,101.5,20.0,3.5,422.0,15.3,23.3,21.7,15.0,3.0,6.6,93.5,6.488,54.17,98.6,28.6,7.3,1,1,-0.4146932426562389,-0.9099612708765432
2016-02-20,553.0,40.6,86.8,19.0,3.7,462.0,14.6,18.2,33.6,15.0,4.3,3.4,86.7,0.316,12.5,84.7,25.2,14.3,1,0,-0.4383711467890774,-0.8987940462991669
2016-02-21,420.0,39.8,72.3,16.0,3.2,401.0,8.6,10.5,40.2,15.0,4.4,4.1,92.3,2.051,62.5,96.0,28.7,6.4,1,0,-0.2181432413965425,-0.9759167619387474
2016-02-22,413.0,44.3,91.9,20.0,3.4,291.0,6.9,8.6,53.7,14.0,3.5,9.8,82.6,0.979,16.67,65.6,36.0,15.4,1,0,-0.2402280424772636,-0.9707164815781908
2016-02-23,478.0,55.4,130.3,32.0,3.3,434.0,11.6,14.5,43.3,27.0,2.9,9.4,87.4,2.985,20.83,92.4,21.6,13.7,1,1,-0.3681245526846779,-0.9297764858882516
2016-02-24,391.0,33.5,62.0,16.0,3.0,385.0,16.8,20.7,46.1,14.0,4.1,5.5,80.2,24.821,37.5,69.9,25.0,22.0,1,1,-0.7524149088957247,0.6586894601186801
2016-02-25,532.0,49.7,111.2,26.0,3.5,442.0,18.3,24.0,38.6,18.0,3.8,2.8,81.1,0.025,12.5,65.5,14.4,13.3,1,1,0.1495353434437096,-0.9887563810470058
2016-02-26,418.0,27.7,43.3,26.0,3.4,447.0,24.1,29.7,42.5,21.0,4.3,3.7,80.1,0.162,58.33,74.6,18.0,12.8,1,1,0.2402280424772637,0.9707164815781908
2016-02-27,584.0,36.4,52.8,35.0,3.9,525.0,32.5,45.2,45.2,30.0,5.2,2.7,65.1,0.0,0.0,37.6,10.8,14.2,1,0,0.7604059656000309,0.6494480483301837
2016-02-28,606.0,33.3,59.0,34.0,4.3,625.0,21.7,27.6,39.4,27.0,5.4,7.4,73.9,0.0,0.0,78.1,14.4,15.2,1,0,0.9985366703262116,0.0540788129847753
2016-02-29,571.0,33.4,59.8,33.0,3.1,521.0,35.9,50.9,25.0,25.0,3.8,9.3,74.6,0.005,12.5,99.0,17.8,17.0,1,0,0.810041640445796,0.5863723567357894
